alpha,gamma,graph type,entropy
0.75,0.01,remote,0.5265938055919036
0.75,0.01,remote,0.1290574774779556
0.75,0.01,remote,0.5456917872478847
0.75,0.01,remote,0.6158650709704175
0.75,0.01,remote,0.6009701892619357
0.75,0.01,remote,0.6178932501567918
0.75,0.01,remote,0.12559741538008712
0.75,0.01,remote,0.5419477957235213
0.75,0.01,remote,0.25919803154795396
0.75,0.01,remote,0.6120500245834699
0.75,0.01,remote,0.5390741447912835
0.75,0.01,remote,0.5394903699909469
0.75,0.01,remote,0.2515875192390082
0.75,0.01,remote,0.6010898416484011
0.75,0.01,remote,0.5403702941391045
0.75,0.01,remote,0.5988388374139663
0.75,0.01,remote,0.6061129974487492
0.75,0.01,remote,0.5946371244698723
0.75,0.01,remote,0.1391369206333606
0.75,0.01,remote,0.28260449035065227
0.75,0.01,remote,0.6174410085564884
0.75,0.01,remote,0.24811840840370594
0.75,0.01,remote,0.5997837958243549
0.75,0.01,remote,0.617404021207587
0.75,0.01,remote,0.2770708148747389
0.75,0.01,remote,0.06469641796887647
0.75,0.01,remote,0.5452414553457504
0.75,0.01,remote,0.2591776081520937
0.75,0.01,remote,0.603776121193059
0.75,0.01,remote,0.08525546213295063
0.75,0.01,remote,0.245270214430838
0.75,0.01,remote,0.6167468772973815
0.75,0.01,remote,0.1260733007747935
0.75,0.01,remote,0.2899266593559952
0.75,0.01,remote,0.0801205108560541
0.75,0.01,remote,0.6086839069235308
0.75,0.01,remote,0.6139869746198966
0.75,0.01,remote,0.07103004764437452
0.75,0.01,remote,0.6002406508510367
0.75,0.01,remote,0.6140781900699946
0.75,0.01,remote,0.12225197072347437
0.75,0.01,remote,0.2826400397539721
0.75,0.01,remote,0.2918778154821574
0.75,0.01,remote,0.6179546134206209
0.75,0.01,remote,0.28293520997792465
0.75,0.01,remote,0.6156596587492412
0.75,0.01,remote,0.13648034229563016
0.75,0.01,remote,0.08022823791164538
0.75,0.01,remote,0.12561090892871501
0.75,0.01,remote,0.2500407973425443
0.75,0.01,remote,0.25777558546485013
0.75,0.01,remote,0.2587407253667587
0.75,0.01,remote,0.6130989387984614
0.75,0.01,remote,0.5399057839367983
0.75,0.01,remote,0.5575824078697907
0.75,0.01,remote,0.2831439156385583
0.75,0.01,remote,0.2794614484292589
0.75,0.01,remote,0.6148523421017559
0.75,0.01,remote,0.6148903444391794
0.75,0.01,remote,0.06632548761660279
0.75,0.01,remote,0.08514244783952313
0.75,0.01,remote,0.08268090718879315
0.75,0.01,remote,0.0883189727371715
0.75,0.01,remote,0.12917111043749954
0.75,0.01,remote,0.13437057655688886
0.75,0.01,remote,0.25761198233403515
0.75,0.01,remote,0.5359905973966937
0.75,0.01,remote,0.06077164174186759
0.75,0.01,remote,0.08666736901492335
0.75,0.01,remote,0.6096362240744205
0.75,0.01,remote,0.08829586148915661
0.75,0.01,remote,0.6127443679329626
0.75,0.01,remote,0.5550817305031577
0.75,0.01,remote,0.5449263821755759
0.75,0.01,remote,0.541560369234108
0.75,0.01,remote,0.6034684429760111
0.75,0.01,remote,0.5588078950211817
0.75,0.01,remote,0.5399417401945061
0.75,0.01,remote,0.6161075339519132
0.75,0.01,remote,0.28019877247036873
0.75,0.01,remote,0.278121370520357
0.75,0.01,remote,0.5583375520963706
0.75,0.01,remote,0.28322387811987837
0.75,0.01,remote,0.6044985954236707
0.75,0.01,remote,0.11907039628540828
0.75,0.01,remote,0.537098326279492
0.75,0.01,remote,0.2585937891378083
0.75,0.01,remote,0.08748907629466182
0.75,0.01,remote,0.5393218459940189
0.75,0.01,remote,0.08618556519803725
0.75,0.01,remote,0.607820770125517
0.75,0.01,remote,0.27921498349234414
0.75,0.01,remote,0.13994813916834634
0.75,0.01,remote,0.5428610576453792
0.75,0.01,remote,0.06523770436611243
0.75,0.01,remote,0.28398334893797206
0.75,0.01,remote,0.5566032752800207
0.75,0.01,remote,0.6020605163307253
0.75,0.01,remote,0.277394095086498
0.75,0.01,remote,0.6005292670785096
0.75,0.01,remote,0.6162716776059908
0.75,0.05,remote,0.38103265705259853
0.75,0.05,remote,0.6744235484349346
0.75,0.05,remote,0.7495952125679957
0.75,0.05,remote,0.4121003944730673
0.75,0.05,remote,0.7305447523755864
0.75,0.05,remote,0.4442035243570307
0.75,0.05,remote,0.3977263945676564
0.75,0.05,remote,0.7430529536410378
0.75,0.05,remote,0.4162136243716209
0.75,0.05,remote,0.6876778804027988
0.75,0.05,remote,0.3961914965535878
0.75,0.05,remote,0.7134495793604084
0.75,0.05,remote,0.22384384909204755
0.75,0.05,remote,0.25234325910009003
0.75,0.05,remote,0.7578651022188334
0.75,0.05,remote,0.6706636591687917
0.75,0.05,remote,0.6757698957735724
0.75,0.05,remote,0.38951670724349735
0.75,0.05,remote,0.7544803475782809
0.75,0.05,remote,0.2190740128838219
0.75,0.05,remote,0.7260785397362358
0.75,0.05,remote,0.25322216421342963
0.75,0.05,remote,0.2877741343285011
0.75,0.05,remote,0.4021782655152841
0.75,0.05,remote,0.6863947013768443
0.75,0.05,remote,0.755948391719056
0.75,0.05,remote,0.1886701953844997
0.75,0.05,remote,0.2888590993810575
0.75,0.05,remote,0.6806452763479728
0.75,0.05,remote,0.7157798603199785
0.75,0.05,remote,0.43525081400581883
0.75,0.05,remote,0.6836043194753911
0.75,0.05,remote,0.39856118550380903
0.75,0.05,remote,0.37795503731352526
0.75,0.05,remote,0.6998798425177353
0.75,0.05,remote,0.7304846545227958
0.75,0.05,remote,0.7283519620786012
0.75,0.05,remote,0.2967899335575159
0.75,0.05,remote,0.41277038181308434
0.75,0.05,remote,0.4325125119027285
0.75,0.05,remote,0.2784946888521878
0.75,0.05,remote,0.23834334651944838
0.75,0.05,remote,0.69654505534468
0.75,0.05,remote,0.25223056630549584
0.75,0.05,remote,0.2777117248018312
0.75,0.05,remote,0.4241221258975358
0.75,0.05,remote,0.6737952574508421
0.75,0.05,remote,0.6830452711847677
0.75,0.05,remote,0.6750069314369835
0.75,0.05,remote,0.7039450720570227
0.75,0.05,remote,0.7387946944090977
0.75,0.05,remote,0.7584954227517879
0.75,0.05,remote,0.680996741447596
0.75,0.05,remote,0.7281273100977184
0.75,0.05,remote,0.6871510754212367
0.75,0.05,remote,0.6774547359097169
0.75,0.05,remote,0.40152311354083803
0.75,0.05,remote,0.7351562210826577
0.75,0.05,remote,0.4014056626285261
0.75,0.05,remote,0.28984279247078065
0.75,0.05,remote,0.271929180816583
0.75,0.05,remote,0.6710495713017761
0.75,0.05,remote,0.29098730945570855
0.75,0.05,remote,0.40439221347999904
0.75,0.05,remote,0.6909166224897698
0.75,0.05,remote,0.7504424278665158
0.75,0.05,remote,0.7348014058904709
0.75,0.05,remote,0.7479546476452892
0.75,0.05,remote,0.684291891771758
0.75,0.05,remote,0.4253195519600465
0.75,0.05,remote,0.7439016703314187
0.75,0.05,remote,0.2253869568012524
0.75,0.05,remote,0.24022192174455295
0.75,0.05,remote,0.7231277573474539
0.75,0.05,remote,0.41562053625945433
0.75,0.05,remote,0.3934121319853881
0.75,0.05,remote,0.6965932855017388
0.75,0.05,remote,0.27520776653231205
0.75,0.05,remote,0.2572185256140899
0.75,0.05,remote,0.7522383337868901
0.75,0.05,remote,0.753895955059875
0.75,0.05,remote,0.6814633048082704
0.75,0.05,remote,0.6836894557316856
0.75,0.05,remote,0.726925426518491
0.75,0.05,remote,0.2444328340820034
0.75,0.05,remote,0.6891063261188869
0.75,0.05,remote,0.29962522644920153
0.75,0.05,remote,0.2203069510586087
0.75,0.05,remote,0.4390614600010582
0.75,0.05,remote,0.2942959855359325
0.75,0.05,remote,0.690246207704054
0.75,0.05,remote,0.2637584692657875
0.75,0.05,remote,0.6723366944597331
0.75,0.05,remote,0.7165604728982573
0.75,0.05,remote,0.7335998946742709
0.75,0.05,remote,0.4026598152400355
0.75,0.05,remote,0.2976795945791738
0.75,0.05,remote,0.27964222828808366
0.75,0.05,remote,0.4253453092562609
0.75,0.05,remote,0.7411655580102332
0.75,0.05,remote,0.608128889469972
0.75,0.05,remote,0.2898579690363427
0.75,0.05,remote,0.4145386504174336
0.75,0.05,remote,0.7111674244163482
0.75,0.05,remote,0.40621436831443586
0.75,0.05,remote,0.4184732819299357
0.75,0.05,remote,0.7737831500004567
0.75,0.05,remote,0.723724066559434
0.75,0.05,remote,0.8004912722195605
0.75,0.05,remote,0.8638662189603199
0.75,0.05,remote,0.30411748760815654
0.75,0.05,remote,0.7821314096731469
0.75,0.05,remote,0.384568494578903
0.75,0.05,remote,0.6991642285701788
0.75,0.05,remote,0.7225116051204942
0.75,0.05,remote,0.6775820740974647
0.75,0.05,remote,0.4346193132014818
0.75,0.05,remote,0.40328230771540646
0.75,0.05,remote,0.6973423514243705
0.75,0.05,remote,0.2798269617535356
0.75,0.05,remote,0.7574010419071752
0.75,0.05,remote,0.7698180996441243
0.75,0.05,remote,0.7204627255327325
0.75,0.05,remote,0.827599413648529
0.75,0.05,remote,0.7988120878004384
0.75,0.05,remote,0.43104114904732216
0.75,0.05,remote,0.44532552651587193
0.75,0.05,remote,0.6913095579187165
0.75,0.05,remote,0.4114334892169977
0.75,0.05,remote,0.7617925423737549
0.75,0.05,remote,0.8517892008924051
0.75,0.05,remote,0.43143531178284455
0.75,0.05,remote,0.7213384465823214
0.75,0.05,remote,0.7793859708392802
0.75,0.05,remote,0.19887465542901
0.75,0.05,remote,0.8256562035640157
0.75,0.05,remote,0.7891630725478354
0.75,0.05,remote,0.3914381879855205
0.75,0.05,remote,0.7549891785701083
0.75,0.05,remote,0.7263288032151626
0.75,0.05,remote,0.41805869778951055
0.75,0.05,remote,0.8685937623807027
0.75,0.05,remote,0.6817805327503239
0.75,0.05,remote,0.690297421229652
0.75,0.05,remote,0.7832089051659358
0.75,0.05,remote,0.4201495087575773
0.75,0.05,remote,0.40131207860000884
0.75,0.05,remote,0.4615581713732563
0.75,0.05,remote,0.8599411400738375
0.75,0.05,remote,0.7804307637089389
0.75,0.05,remote,0.21204905944843602
0.75,0.05,remote,0.37792971515798124
0.75,0.05,remote,0.789435631173843
0.75,0.05,remote,0.7195535744777725
0.75,0.05,remote,0.7327851104757118
0.75,0.05,remote,0.850912944184489
0.75,0.05,remote,0.8531220412412351
0.75,0.05,remote,0.46571692912390644
0.75,0.05,remote,0.8276679378127293
0.75,0.05,remote,0.4368107089481738
0.75,0.05,remote,0.7068338454010215
0.75,0.05,remote,0.6957373246515358
0.75,0.05,remote,0.7905608561419059
0.75,0.05,remote,0.8023880486697781
0.75,0.05,remote,0.4411904088767588
0.75,0.05,remote,0.3875548831130573
0.75,0.05,remote,0.4046962473814929
0.75,0.05,remote,0.7278352995745357
0.75,0.05,remote,0.7000937765968667
0.75,0.05,remote,0.6739127729420153
0.75,0.05,remote,0.6612618751975343
0.75,0.05,remote,0.4258986862737932
0.75,0.05,remote,0.8310546556076557
0.75,0.05,remote,0.8549433997212811
0.75,0.05,remote,0.450937071475337
0.75,0.05,remote,0.4552345976376623
0.75,0.05,remote,0.7397303225009048
0.75,0.05,remote,0.7684959270578939
0.75,0.05,remote,0.7841910539832447
0.75,0.05,remote,0.6353459031970156
0.75,0.05,remote,0.7337186802326842
0.75,0.05,remote,0.6711072209758733
0.75,0.05,remote,0.7139495589659366
0.75,0.05,remote,0.6467044513208128
0.75,0.05,remote,0.7138721525704429
0.75,0.05,remote,0.69255890507711
0.75,0.05,remote,0.6874897656809104
0.75,0.05,remote,0.618498834096839
0.75,0.05,remote,0.7345887096389604
0.75,0.05,remote,0.4304837393386417
0.75,0.05,remote,0.8643461786953197
0.75,0.05,remote,0.4102242483648807
0.75,0.05,remote,0.8275022603996717
0.75,0.05,remote,0.2790696694493391
0.75,0.05,remote,0.7002878451151126
0.75,0.05,remote,0.8122935816241974
0.75,0.05,remote,0.680174608816548
0.75,0.05,remote,0.8566168993422593
0.75,0.05,remote,0.8227931914409367
0.75,0.05,remote,0.7086212394643715
0.75,0.05,remote,0.43155404385672846
0.75,0.05,remote,0.423474566023751
0.75,0.05,remote,0.7387391201038247
0.75,0.05,remote,0.7068429560940672
0.75,0.05,remote,0.4597893558578707
0.75,0.05,remote,0.2983481409168601
0.75,0.05,remote,0.25216029124510314
0.75,0.05,remote,0.8368798838200109
0.75,0.05,remote,0.7078695934458362
0.75,0.05,remote,0.39290756188790227
0.75,0.05,remote,0.852567767214717
0.75,0.05,remote,0.7682691894902328
0.75,0.05,remote,0.449449389325453
0.75,0.05,remote,0.8481621892802521
0.75,0.05,remote,0.767336506200039
0.75,0.05,remote,0.4443047049123298
0.75,0.05,remote,0.794529383341888
0.75,0.05,remote,0.3886854688223535
0.75,0.05,remote,0.2770075328669962
0.75,0.05,remote,0.7410949342553422
0.75,0.05,remote,0.3030632720068091
0.75,0.05,remote,0.2908283133012692
0.75,0.05,remote,0.7302406398269136
0.75,0.05,remote,0.8466819411430851
0.75,0.05,remote,0.2765221879154741
0.75,0.05,remote,0.7925662247292015
0.75,0.05,remote,0.7585272193385225
0.75,0.05,remote,0.8608975842920263
0.75,0.05,remote,0.6888379400739136
0.75,0.05,remote,0.3771769569510092
0.75,0.05,remote,0.7165130477173186
0.75,0.05,remote,0.8812675251423611
0.75,0.05,remote,0.2987819579395195
0.75,0.05,remote,0.6529575953638511
0.75,0.05,remote,0.8515451714852709
0.75,0.05,remote,0.7788116068595652
0.75,0.05,remote,0.74886977819838
0.75,0.05,remote,0.2382109738500294
0.75,0.05,remote,0.7064971304951707
0.75,0.05,remote,0.8126091051693177
0.75,0.05,remote,0.2803486480572196
0.75,0.05,remote,0.6814761863539336
0.75,0.05,remote,0.6850847606258521
0.75,0.05,remote,0.7722701241658557
0.75,0.05,remote,0.7228880975104744
0.75,0.05,remote,0.7951233924735415
0.75,0.05,remote,0.6975747722737127
0.75,0.05,remote,0.2367463587240658
0.75,0.05,remote,0.4433687203616686
0.75,0.05,remote,0.6992186243933461
0.75,0.05,remote,0.8558970927834635
0.75,0.05,remote,0.8383935546882985
0.75,0.05,remote,0.7053052760846128
0.75,0.05,remote,0.278451859107838
0.75,0.05,remote,0.37998961294876427
0.75,0.05,remote,0.41990228708646943
0.75,0.05,remote,0.8175465123300779
0.75,0.05,remote,0.2844582011628903
0.75,0.05,remote,0.722409066651154
0.75,0.05,remote,0.27909506901003167
0.75,0.05,remote,0.4138844580961262
0.75,0.05,remote,0.7646103465878316
0.75,0.05,remote,0.4687676431039006
0.75,0.05,remote,0.7160507068707178
0.75,0.05,remote,0.8574721114372056
0.75,0.05,remote,0.6453049702694095
0.75,0.05,remote,0.7207138763003432
0.75,0.05,remote,0.8413325997045581
0.75,0.05,remote,0.28879307471269733
0.75,0.05,remote,0.8578365022232646
0.75,0.05,remote,0.419397783675394
0.75,0.05,remote,0.42639399069836054
0.75,0.05,remote,0.419368125980382
0.75,0.05,remote,0.28339260176459974
0.75,0.05,remote,0.7286512872234823
0.75,0.05,remote,0.8675616798127495
0.75,0.05,remote,0.38354658284920046
0.75,0.05,remote,0.4206332645400082
0.75,0.05,remote,0.7438409192401036
0.75,0.05,remote,0.654846293432939
0.75,0.05,remote,0.7063050763160937
0.75,0.05,remote,0.7342276854223267
0.75,0.05,remote,0.7834367098577942
0.75,0.05,remote,0.6558252062287049
0.75,0.05,remote,0.7789732307044813
0.75,0.05,remote,0.45960205619686123
0.75,0.05,remote,0.8176931132526075
0.75,0.05,remote,0.7014084780719245
0.75,0.05,remote,0.859405902961415
0.75,0.05,remote,0.8336604465740379
0.75,0.05,remote,0.30407263995032896
0.75,0.05,remote,0.46547744415415776
0.75,0.05,remote,0.8507285735941017
0.75,0.05,remote,0.7398033689303102
0.75,0.05,remote,0.6836264681813067
0.75,0.05,remote,0.3777320121285701
0.75,0.05,remote,0.2679031424350997
0.75,0.05,remote,0.8300660389209404
0.75,0.05,remote,0.7259744872287851
0.75,0.05,remote,0.39797525647174664
0.75,0.05,remote,0.6937704335000108
0.75,0.05,remote,0.8717147383629319
0.75,0.05,remote,0.7650257177200086
0.75,0.05,remote,0.46789080398310007
0.75,0.05,remote,0.775911354989473
0.75,0.05,remote,0.7565705652208343
0.75,0.05,remote,0.8481811633033575
0.75,0.05,remote,0.7384055311265738
0.75,0.05,remote,0.743744747981116
0.75,0.05,remote,0.8598319891648012
0.75,0.05,remote,0.7894067353651137
0.75,0.05,remote,0.7066265290781799
0.75,0.05,remote,0.7307613910374507
0.75,0.05,remote,0.4406478703089551
0.75,0.05,remote,0.7891659295375398
0.75,0.05,remote,0.2668422932754456
0.75,0.05,remote,0.8538089646127337
0.75,0.05,remote,0.8539469860490766
0.75,0.05,remote,0.6404421213855428
0.75,0.05,remote,0.7449548982110564
0.75,0.05,remote,0.7700328711865707
0.75,0.05,remote,0.8430602437739699
0.75,0.05,remote,0.7116282961206849
0.75,0.05,remote,0.8023005867623073
0.75,0.05,remote,0.6877753414538847
0.75,0.05,remote,0.6819030070779051
0.75,0.05,remote,0.714398549850939
0.75,0.05,remote,0.7986224463663706
0.75,0.05,remote,0.8532418492185372
0.75,0.05,remote,0.7190078399480874
0.75,0.05,remote,0.7865689651643263
0.75,0.05,remote,0.7701581372763099
0.75,0.05,remote,0.8602439354253514
0.75,0.05,remote,0.8325001865511424
0.75,0.05,remote,0.7549999281840429
0.75,0.05,remote,0.8664253864984756
0.75,0.05,remote,0.4290913185554205
0.75,0.05,remote,0.7072058338433088
0.75,0.05,remote,0.8442540023017189
0.75,0.05,remote,0.2741573008243991
0.75,0.05,remote,0.7456317568288757
0.75,0.05,remote,0.7987833501490617
0.75,0.05,remote,0.3062412685429251
0.75,0.05,remote,0.8198861744612621
0.75,0.05,remote,0.5966639563589201
0.75,0.05,remote,0.7390082623219772
0.75,0.05,remote,0.6831466670899877
0.75,0.05,remote,0.7457579517955153
0.75,0.05,remote,0.7548297440647224
0.75,0.05,remote,0.2929379330006313
0.75,0.05,remote,0.735808982621937
0.75,0.05,remote,0.7326347394179007
0.75,0.05,remote,0.8192611606515233
0.75,0.05,remote,0.4384489815950917
0.75,0.05,remote,0.8886222007374495
0.75,0.05,remote,0.8871486707289339
0.75,0.05,remote,0.9007870690086296
0.75,0.05,remote,0.7723297493481212
0.75,0.05,remote,0.7675647520473684
0.75,0.05,remote,0.7492777122252471
0.75,0.05,remote,0.7859417231216106
0.75,0.05,remote,0.7132597809981573
0.75,0.05,remote,0.6948351829167282
0.75,0.05,remote,0.7827130489486082
0.75,0.05,remote,0.7059408359666699
0.75,0.05,remote,0.7311813444048196
0.75,0.05,remote,0.7482399794952252
0.75,0.05,remote,0.8301649024806695
0.75,0.05,remote,0.7037053445633885
0.75,0.05,remote,0.4334167623064824
0.75,0.05,remote,0.6828580060759104
0.75,0.05,remote,0.7597047547229573
0.75,0.05,remote,0.8283546896042444
0.75,0.05,remote,0.68564063530742
0.75,0.05,remote,0.8574742675752757
0.75,0.05,remote,0.7474237630074569
0.75,0.05,remote,0.8280867495607435
0.75,0.05,remote,0.8185768013987543
0.75,0.05,remote,0.7972598452659388
0.75,0.05,remote,0.7011135470280206
0.75,0.05,remote,0.6910592857494771
0.75,0.05,remote,0.780903210496846
0.75,0.05,remote,0.7415389235326237
0.75,0.05,remote,0.2340147989461254
0.75,0.05,remote,0.7755103049092348
0.75,0.05,remote,0.8040175388915461
0.75,0.05,remote,0.4587212323277621
0.75,0.05,remote,0.7592758085204757
0.75,0.05,remote,0.437328473437764
0.75,0.05,remote,0.7129085755543456
0.75,0.05,remote,0.7912166780431831
0.75,0.05,remote,0.8232188913496422
0.75,0.05,remote,0.8695426081162451
0.75,0.05,remote,0.6981925705152706
0.75,0.05,remote,0.21295780016234941
0.75,0.05,remote,0.8294321271073154
0.75,0.05,remote,0.7999577045862768
0.75,0.05,remote,0.8543281923402765
0.75,0.05,remote,0.837277519630959
0.75,0.05,remote,0.4232625157999314
0.75,0.05,remote,0.4445491707375424
0.75,0.05,remote,0.8051262755601982
0.75,0.05,remote,0.7379268231848118
0.75,0.05,remote,0.8535040207639263
0.75,0.05,remote,0.7198529289097164
0.75,0.05,remote,0.8987084194413115
0.75,0.05,remote,0.6993983843047714
0.75,0.05,remote,0.8475309081907518
0.75,0.05,remote,0.7386540238771009
0.75,0.05,remote,0.43676153810073454
0.75,0.05,remote,0.5850573021485712
0.75,0.05,remote,0.692495349930649
0.75,0.05,remote,0.4504265105022794
0.75,0.05,remote,0.8501048304040034
0.75,0.05,remote,0.6970677118743008
0.75,0.05,remote,0.31144279912766804
0.75,0.05,remote,0.40833126934994196
0.75,0.05,remote,0.8588086186395989
0.75,0.05,remote,0.45104870934554125
0.75,0.05,remote,0.8743823513375389
0.75,0.05,remote,0.8162330891883006
0.75,0.05,remote,0.4288151999414355
0.75,0.05,remote,0.8687472828705768
0.75,0.05,remote,0.830977639862582
0.75,0.05,remote,0.6675552647984987
0.75,0.05,remote,0.4465574046480845
0.75,0.05,remote,0.2877799622881309
0.75,0.05,remote,0.7051876574803668
0.75,0.05,remote,0.8267201772832233
0.75,0.05,remote,0.4247824978054892
0.75,0.05,remote,0.7570856052438941
0.75,0.05,remote,0.6775025677594112
0.75,0.05,remote,0.8106176990069083
0.75,0.05,remote,0.6877589928667933
0.75,0.05,remote,0.7578830452296522
0.75,0.05,remote,0.8412295105182629
0.75,0.05,remote,0.7380576423124089
0.75,0.05,remote,0.6323172326953049
0.75,0.05,remote,0.7992771375215182
0.75,0.05,remote,0.8873449497497609
0.75,0.05,remote,0.8533217442325185
0.75,0.05,remote,0.8142258877889521
0.75,0.05,remote,0.8633194735708001
0.75,0.05,remote,0.4614192090846519
0.75,0.05,remote,0.2899368434835546
0.75,0.05,remote,0.8490215575838074
0.75,0.05,remote,0.8827250891665319
0.75,0.05,remote,0.3928026728936491
0.75,0.05,remote,0.4406999194338488
0.75,0.05,remote,0.70998997071738
0.75,0.05,remote,0.22329286856540345
0.75,0.05,remote,0.6333486404441567
0.75,0.05,remote,0.8713763464841364
0.75,0.05,remote,0.2784748047123414
0.75,0.05,remote,0.45647128949144966
0.75,0.05,remote,0.44387683043761694
0.75,0.05,remote,0.6561073856073282
0.75,0.05,remote,0.8009129216213619
0.75,0.05,remote,0.8352940911522221
0.75,0.05,remote,0.8150929497811773
0.75,0.05,remote,0.7796823284511274
0.75,0.05,remote,0.6761061674294631
0.75,0.05,remote,0.6870261600432783
0.75,0.05,remote,0.3450381937901462
0.75,0.05,remote,0.6916937208147035
0.75,0.05,remote,0.37165361486303206
0.75,0.05,remote,0.42307820023273524
0.75,0.05,remote,0.8004100746901024
0.75,0.05,remote,0.27229105747803195
0.75,0.05,remote,0.7378031045474489
0.75,0.05,remote,0.7395876098237617
0.75,0.05,remote,0.6758863529166422
0.75,0.05,remote,0.7112706708425782
0.75,0.05,remote,0.6918088251314979
0.75,0.05,remote,0.39727687301669085
0.75,0.05,remote,0.7614939969845437
0.75,0.05,remote,0.4574955069384776
0.75,0.05,remote,0.7892961102126971
0.75,0.05,remote,0.29806089406115827
0.75,0.05,remote,0.7387301777019348
0.75,0.05,remote,0.6977512795714832
0.75,0.05,remote,0.8728773589105857
0.75,0.05,remote,0.7930276397816445
0.75,0.05,remote,0.837441809459794
0.75,0.05,remote,0.8634941341710402
0.75,0.05,remote,0.8763775520598773
0.75,0.05,remote,0.7717949793046849
0.75,0.05,remote,0.8120067469632757
0.75,0.05,remote,0.8050965108740231
0.75,0.05,remote,0.4610798221952882
0.75,0.05,remote,0.7305924983212216
0.75,0.05,remote,0.4457431274175183
0.75,0.05,remote,0.7734807866447373
0.75,0.05,remote,0.7548161097794847
0.75,0.05,remote,0.7099247439903834
0.75,0.05,remote,0.8117290884011373
0.75,0.05,remote,0.43317700369405576
0.75,0.05,remote,0.8156021416118115
0.75,0.05,remote,0.6215662568233934
0.75,0.05,remote,0.7990419926897857
0.75,0.05,remote,0.6686286227438886
0.75,0.05,remote,0.27183619954504185
0.75,0.05,remote,0.40590505064594046
0.75,0.05,remote,0.7003669998202618
0.75,0.05,remote,0.44343926513460624
0.75,0.05,remote,0.842725635387465
0.75,0.05,remote,0.7085763545623367
0.75,0.05,remote,0.8658851587662272
0.75,0.05,remote,0.8482056766186379
0.75,0.05,remote,0.859099365988746
0.75,0.05,remote,0.8693466962779958
0.75,0.05,remote,0.7000967589894262
0.75,0.05,remote,0.6770991147387988
0.75,0.05,remote,0.29410067247146615
0.75,0.05,remote,0.7081480609116177
0.75,0.05,remote,0.6169043203371709
0.75,0.05,remote,0.7504586068332401
0.75,0.05,remote,0.6875535188321543
0.75,0.05,remote,0.7283810116168683
0.75,0.05,remote,0.7262760142658476
0.75,0.05,remote,0.8380181141511664
0.75,0.05,remote,0.8379874566999036
0.75,0.05,remote,0.7263495143593276
0.75,0.05,remote,0.7425342183059498
0.75,0.05,remote,0.7003699963839002
0.75,0.05,remote,0.6924395308875195
0.75,0.05,remote,0.8336775527608502
0.75,0.05,remote,0.7368066036313378
0.75,0.05,remote,0.7027957477581411
0.75,0.05,remote,0.7359522670453165
0.75,0.05,remote,0.3989672847371291
0.75,0.05,remote,0.7461394351535798
0.75,0.05,remote,0.7504729422606004
0.75,0.05,remote,0.28255049771475527
0.75,0.05,remote,0.6792610247783265
0.75,0.05,remote,0.7295352467458457
0.75,0.05,remote,0.2638193092905351
0.75,0.05,remote,0.7175492847503568
0.75,0.05,remote,0.4468381669212849
0.75,0.05,remote,0.39526242235530534
0.75,0.05,remote,0.8327290313784002
0.75,0.05,remote,0.29481992816229863
0.75,0.05,remote,0.7151709090597475
0.75,0.05,remote,0.45104077239506785
0.75,0.05,remote,0.7048766465522674
0.75,0.05,remote,0.41091241589971667
0.75,0.05,remote,0.4348511244757516
0.75,0.05,remote,0.7256653923968186
0.75,0.05,remote,0.8575714634669359
0.75,0.05,remote,0.4490123377564593
0.75,0.05,remote,0.6317964257605411
0.75,0.05,remote,0.6955415830600918
0.75,0.05,remote,0.27948470446544127
0.75,0.05,remote,0.7107544173698832
0.75,0.05,remote,0.6862741351402589
0.75,0.05,remote,0.40279190485528393
0.75,0.05,remote,0.8499100591200376
0.75,0.05,remote,0.6867414592987545
0.75,0.05,remote,0.4452942147314849
0.75,0.05,remote,0.7238565960999669
0.75,0.05,remote,0.43104122158286967
0.75,0.05,remote,0.6856845842440438
0.75,0.05,remote,0.6903903576491278
0.75,0.05,remote,0.7491262597592372
0.75,0.05,remote,0.45513964140533597
0.75,0.05,remote,0.7490524579576433
0.75,0.05,remote,0.7663492866377651
0.75,0.05,remote,0.753265657760954
0.75,0.05,remote,0.7594404929700741
0.75,0.05,remote,0.690505894922543
0.75,0.05,remote,0.28297463946095247
0.75,0.05,remote,0.7914138642617207
0.75,0.05,remote,0.2763383298322814
0.75,0.05,remote,0.28163981664368565
0.75,0.05,remote,0.8446346577980423
0.75,0.05,remote,0.3665509228417656
0.75,0.05,remote,0.6807140475116609
0.75,0.05,remote,0.4097031214821296
0.75,0.05,remote,0.7791877875470117
0.75,0.05,remote,0.8627951243496059
0.75,0.05,remote,0.4500842236384426
0.75,0.05,remote,0.23829276060928484
0.75,0.05,remote,0.7492973416132429
0.75,0.05,remote,0.682500094805303
0.75,0.05,remote,0.713160479290273
0.75,0.05,remote,0.8430405494003793
0.75,0.05,remote,0.8304671790577463
0.75,0.05,remote,0.862347168369897
0.75,0.05,remote,0.4096247308997389
0.75,0.05,remote,0.8543202402253848
0.75,0.05,remote,0.4278585085941082
0.75,0.05,remote,0.2960606031498382
0.75,0.05,remote,0.6616476828875625
0.75,0.05,remote,0.2153951978333511
0.75,0.05,remote,0.7573584087298348
0.75,0.05,remote,0.7895190231121689
0.75,0.05,remote,0.7084076466621939
0.75,0.05,remote,0.7370733390241981
0.75,0.05,remote,0.8341965798901944
0.75,0.05,remote,0.8719285670543575
0.75,0.05,remote,0.712530713668943
