alpha,gamma,hop length,entropy
0.01,0.1,2,-0.015598661628859922
0.01,0.1,2,0.002727123695978495
0.01,0.1,2,0.01795994950946822
0.01,0.1,2,0.001226513792563999
0.01,0.1,2,-0.012750146550704944
0.01,0.1,2,0.020992778329125272
0.01,0.1,2,0.017574549985530208
0.01,0.1,2,-0.027831200712423954
0.01,0.1,2,-0.003283335259447906
0.01,0.1,2,-0.03176564979696561
0.01,0.1,2,0.028617093213409106
0.01,0.1,2,0.008573050356395218
0.01,0.1,2,-0.009159404008696193
0.01,0.1,2,0.002482937492050752
0.01,0.1,2,-0.007443726426723085
0.01,0.1,2,0.010378264648673419
0.01,0.1,2,0.008644049449396896
0.01,0.1,2,0.011983074373014713
0.01,0.1,2,0.005151851621672421
0.01,0.1,2,-0.003811852768337065
0.01,0.1,2,-0.009649151159532465
0.01,0.1,2,0.014734334075864997
0.01,0.1,2,0.00267596432388828
0.01,0.1,2,-0.001612357949602572
0.01,0.1,2,0.014979342259787032
0.01,0.1,2,-0.003074466057408465
0.01,0.1,2,0.03958162108819652
0.01,0.1,2,0.015429587553136503
0.01,0.1,2,0.001465780175121889
0.01,0.1,2,-0.006995809794309249
0.01,0.1,2,-0.012131021567507894
0.01,0.1,2,0.0009285681269095569
0.01,0.1,2,-0.011070106526582801
0.01,0.1,2,0.0013053918301562106
0.01,0.1,2,0.009371612931179385
0.01,0.1,2,-0.023228755479372865
0.01,0.1,2,-0.029310376995667298
0.01,0.1,2,0.001927290252013325
0.01,0.1,2,-0.006706207583795809
0.01,0.1,2,-0.02975589079279306
0.01,0.1,2,-0.0016750669780467575
0.01,0.1,2,-0.0149492718145261
0.01,0.1,2,-0.00040619853558121477
0.01,0.1,2,-0.01665881105788003
0.01,0.1,2,-0.008229431174471724
0.01,0.1,2,-0.014563403940038189
0.01,0.1,2,0.0007836249840189602
0.01,0.1,2,-0.02072744932752313
0.01,0.1,2,-0.0008019455108758677
0.01,0.1,2,0.0170717151194002
0.01,0.1,2,-0.02369796351751985
0.01,0.1,2,-0.015482341651627873
0.01,0.1,2,0.01857520713606453
0.01,0.1,2,-0.0031210978932327826
0.01,0.1,2,-0.018281661490173295
0.01,0.1,2,-0.016101127742179866
0.01,0.1,2,-0.006288236866103247
0.01,0.1,2,-0.015866936865755576
0.01,0.1,2,0.00776620469581113
0.01,0.1,2,-0.003948780340470304
0.01,0.1,2,0.025102695992177182
0.01,0.1,2,-0.010736148109495414
0.01,0.1,2,-0.013396622697403604
0.01,0.1,2,-0.007121214399154585
0.01,0.1,2,-0.023941982851388044
0.01,0.1,2,-0.016919632152927022
0.01,0.1,2,0.008551736025571799
0.01,0.1,2,0.01123952335118128
0.01,0.1,2,0.00019265555672554058
0.01,0.1,2,-0.020584640196312787
0.01,0.1,2,-0.00438650729056711
0.01,0.1,2,-0.013936314235054592
0.01,0.1,2,0.0004568702957894466
0.01,0.1,2,-0.022366149702520488
0.01,0.1,2,-0.012747022358842397
0.01,0.1,2,0.011410131548267977
0.01,0.1,2,-0.0017508336383449397
0.01,0.1,2,0.012164603189166456
0.01,0.1,2,0.009516151653494731
0.01,0.1,2,-0.004081383331936195
0.01,0.1,2,-0.025172450632525045
0.01,0.1,2,-0.033246541725992174
0.01,0.1,2,0.03887648704145619
0.01,0.1,2,0.010453809549228144
0.01,0.1,2,0.011056724823919062
0.01,0.1,2,-0.013852945686024132
0.01,0.1,2,0.005289126165979763
0.01,0.1,2,0.012533201163954288
0.01,0.1,2,0.013179580625948706
0.01,0.1,2,0.024223798992688117
0.01,0.1,2,0.020159667220412736
0.01,0.1,2,-0.02655529725087913
0.01,0.1,3,-0.04157907732023958
0.01,0.1,3,-0.019190894463295027
0.01,0.1,3,0.03523172217584625
0.01,0.1,3,0.017412867120754072
0.01,0.1,3,-0.020536553292592075
0.01,0.1,3,-0.03629561168809614
0.01,0.1,3,0.03939609769628705
0.01,0.1,3,0.0693674378479745
0.01,0.1,3,0.00893092440105514
0.01,0.1,3,-0.08339448061564347
0.01,0.1,3,-0.008540365177835518
0.01,0.1,3,0.03304900365582242
0.01,0.1,3,0.05927114674480016
0.01,0.1,3,0.044449919990960485
0.01,0.1,3,0.008019898783705237
0.01,0.1,3,-0.02956017008198364
0.01,0.1,3,-0.00156515777597388
0.01,0.1,3,0.0537474445676156
0.01,0.1,3,0.0034722131790729804
0.01,0.1,3,0.04585251560628656
0.01,0.1,3,0.016618015659038754
0.01,0.1,3,-0.03074473469075567
0.01,0.1,3,-0.045307771538399155
0.01,0.1,3,0.05583773213648646
0.01,0.1,3,-0.035148439047535174
0.01,0.1,3,0.01569611405346283
0.01,0.1,3,0.0015191259648505984
0.01,0.1,3,0.03519717251809862
0.01,0.1,3,-0.026190975799959215
0.01,0.1,3,0.0012447661014580724
0.01,0.1,3,0.0017467335471086365
0.01,0.1,3,-0.014885317095750583
0.01,0.1,3,0.04000395635657883
0.01,0.1,3,-0.029263413104956726
0.01,0.1,3,0.06801960865821766
0.01,0.1,3,0.025660664207699302
0.01,0.1,3,-0.04901126566195346
0.01,0.1,3,-0.01998651480857161
0.01,0.1,3,0.0038830337272157678
0.01,0.1,3,0.013141079204656236
0.01,0.1,3,-0.01546873939184401
0.01,0.1,3,-0.009695186360091146
0.01,0.1,3,-0.007173669060820842
0.01,0.1,3,0.07492295147497119
0.01,0.1,3,-0.03770584829238288
0.01,0.1,3,-0.004487497232639193
0.01,0.1,3,0.003324435812570581
0.01,0.1,3,0.05967728687365481
0.01,0.1,3,0.007892913284996972
0.01,0.1,3,0.0052947265867260285
0.01,0.1,3,0.031517971786688026
0.01,0.1,3,0.024654159205149018
0.01,0.1,3,-0.008533742769552877
0.01,0.1,3,0.043930440569214024
0.01,0.1,3,0.07239653095570242
0.01,0.1,3,-0.003719263967012054
0.01,0.1,3,-0.045735320959788606
0.01,0.1,3,-0.045991439364734266
0.01,0.1,3,0.00787719098317119
0.01,0.1,3,-0.03802410481808449
0.01,0.1,3,-0.04877004328265411
0.01,0.1,3,0.05365835203782909
0.01,0.1,3,-0.0033295845003151747
0.01,0.1,3,-0.008763487769212208
0.01,0.1,3,-0.0010629087227411738
0.01,0.1,3,-0.02939741902593207
0.01,0.1,3,-0.01662591990043838
0.01,0.1,3,0.07621573709972296
0.01,0.1,3,0.0025892798027267183
0.01,0.1,3,0.03843838860032589
0.01,0.1,3,0.0282215682295206
0.01,0.1,3,0.020747322800346968
0.01,0.1,3,-0.012221645013669402
0.01,0.1,3,0.013721077027241346
0.01,0.1,3,-0.008102686501513023
0.01,0.1,3,0.05832167584388426
0.01,0.1,3,0.021160731977731384
0.01,0.1,3,-0.06704837313081047
0.01,0.1,3,-0.014299882006964637
0.01,0.1,3,-0.036016587338046246
0.01,0.1,3,0.023426761308785515
0.01,0.1,3,0.0035825374891000905
0.01,0.1,3,0.005578593191991832
0.01,0.1,3,-0.0008771762493409163
0.01,0.1,3,0.044158663200453585
0.01,0.1,3,-0.0020876409459522627
0.01,0.1,3,0.0471962453529553
0.01,0.1,3,-0.02858895746972223
0.01,0.1,3,0.054437228085933764
0.01,0.1,3,-0.04108903761530858
0.01,0.1,3,0.10607165726052159
0.01,0.1,3,0.008765227096134698
0.01,0.1,3,-0.02370687836809804
0.01,0.1,3,-0.05161507175540647
0.01,0.1,3,0.0243766315689653
0.01,0.1,3,0.0012393279987614747
0.01,0.1,3,0.043515162095249416
0.01,0.1,3,-0.023263485315640597
0.01,0.1,3,0.005918102315834783
0.01,0.1,3,-0.01997370939563492
0.01,0.25,1,0.006534253766115938
0.01,0.25,1,0.025300511576589635
0.01,0.25,1,-0.0017724966763839056
0.01,0.25,1,-0.0028879980249665316
0.01,0.25,1,-0.0047697797264758535
0.01,0.25,1,0.028985812398600874
0.01,0.25,1,-0.007921978483409031
0.01,0.25,1,-0.005406671238544991
0.01,0.25,1,-0.013959271677033147
0.01,0.25,1,0.0014892001321280546
0.01,0.25,1,0.01632456252093384
0.01,0.25,1,0.000714729226057198
0.01,0.25,1,-0.010993263890558769
0.01,0.25,1,0.018061290160033217
0.01,0.25,1,0.01619654331483078
0.01,0.25,1,-0.023225423888705077
0.01,0.25,1,-0.002504108531997673
0.01,0.25,1,-0.028470304005347113
0.01,0.25,1,0.02454678157943757
0.01,0.25,1,0.007382219197090922
0.01,0.25,1,-0.007777758863316553
0.01,0.25,1,0.0020683036153710255
0.01,0.25,1,-0.006751960529252976
0.01,0.25,1,0.009856817416578512
0.01,0.25,1,0.007698503832386017
0.01,0.25,1,0.010694634007154757
0.01,0.25,1,0.004316312760433316
0.01,0.25,1,-0.003127382510180521
0.01,0.25,1,-0.006696434092757109
0.01,0.25,1,0.01228830925493396
0.01,0.25,1,0.0016507657392210717
0.01,0.25,1,-0.0011092051783645474
0.01,0.25,1,0.012197015903847142
0.01,0.25,1,-0.0030527485861244763
0.01,0.25,1,0.033322258512655356
0.01,0.25,1,0.011992783130349682
0.01,0.25,1,0.000937237515548528
0.01,0.25,1,-0.007472162143524752
0.01,0.25,1,-0.009237374469145632
0.01,0.25,1,0.0005617744555266313
0.01,0.25,1,-0.009959718270162288
0.01,0.25,1,0.0009979426565118743
0.01,0.25,1,0.008010562297418478
0.01,0.25,1,-0.01996260474618472
0.01,0.25,1,-0.0248873795736424
0.01,0.25,1,0.0020913619007218998
0.01,0.25,1,-0.0066158218013767645
0.01,0.25,1,-0.025630608797462262
0.01,0.25,1,-0.0022268493452544114
0.01,0.25,1,-0.013639329197688177
0.01,0.25,1,-0.0007221063575570952
0.01,0.25,1,-0.013285041603576353
0.01,0.25,1,-0.007703437857696116
0.01,0.25,1,-0.01308905387110082
0.01,0.25,1,-2.681527648951132e-05
0.01,0.25,1,-0.018413876028581022
0.01,0.25,1,-0.00100070043472833
0.01,0.25,1,0.015644615627453007
0.01,0.25,1,-0.02208475080036365
0.01,0.25,1,-0.013730983087945514
0.01,0.25,1,0.01587627423494764
0.01,0.25,1,-0.0025854323621237185
0.01,0.25,1,-0.014526708985517
0.01,0.25,1,-0.013614593581444012
0.01,0.25,1,-0.0042650933209889
0.01,0.25,1,-0.01417791599863305
0.01,0.25,1,0.006183713972310212
0.01,0.25,1,-0.00356904803190794
0.01,0.25,1,0.022363279467858543
0.01,0.25,1,-0.007237874840872127
0.01,0.25,1,-0.011326979723907282
0.01,0.25,1,-0.005882777492141056
0.01,0.25,1,-0.020368053739513226
0.01,0.25,1,-0.015357777769877234
0.01,0.25,1,0.008506480929473703
0.01,0.25,1,0.010268511488056742
0.01,0.25,1,0.00039893586819061966
0.01,0.25,1,-0.017962627951536803
0.01,0.25,1,-0.0032332957600686996
0.01,0.25,1,-0.012222631670173012
0.01,0.25,1,-0.00016089013617115455
0.01,0.25,1,-0.01888568432719273
0.01,0.25,1,-0.011554006805423178
0.01,0.25,1,0.010117639898885145
0.01,0.25,1,-0.0016354292039291174
0.01,0.25,1,0.010756767038105686
0.01,0.25,1,0.007614726909450642
0.01,0.25,1,-0.004762559435742109
0.01,0.25,1,-0.021190038156609248
0.01,0.25,1,-0.027974712686145153
0.01,0.25,1,0.0345393177566784
0.01,0.25,1,0.00847606423873648
0.01,0.25,1,0.009939542337011886
0.01,0.25,1,-0.012736624943523012
0.01,0.25,1,0.004810733395757438
0.01,0.25,1,0.011405392003150716
0.01,0.25,1,0.010996928493141045
0.01,0.25,1,0.019993048412942915
0.01,0.25,1,0.018446325939362573
0.01,0.25,1,-0.023533445313184576
0.01,0.25,2,0.006534253766115938
0.01,0.25,2,0.025300511576589635
0.01,0.25,2,-0.0017724966763839056
0.01,0.25,2,-0.0028879980249665316
0.01,0.25,2,-0.0047697797264758535
0.01,0.25,2,0.028985812398600874
0.01,0.25,2,-0.007921978483409031
0.01,0.25,2,-0.005406671238544991
0.01,0.25,2,-0.013959271677033147
0.01,0.25,2,0.0014892001321280546
0.01,0.25,2,0.01632456252093384
0.01,0.25,2,0.000714729226057198
0.01,0.25,2,-0.010993263890558769
0.01,0.25,2,0.018061290160033217
0.01,0.25,2,0.01619654331483078
0.01,0.25,2,-0.023225423888705077
0.01,0.25,2,-0.002504108531997673
0.01,0.25,2,-0.028470304005347113
0.01,0.25,2,0.02454678157943757
0.01,0.25,2,0.007382219197090922
0.01,0.25,2,-0.007777758863316553
0.01,0.25,2,0.0020683036153710255
0.01,0.25,2,-0.006751960529252976
0.01,0.25,2,0.009856817416578512
0.01,0.25,2,0.007698503832386017
0.01,0.25,2,0.010694634007154757
0.01,0.25,2,0.004316312760433316
0.01,0.25,2,-0.003127382510180521
0.01,0.25,2,-0.006696434092757109
0.01,0.25,2,0.01228830925493396
0.01,0.25,2,0.0016507657392210717
0.01,0.25,2,-0.0011092051783645474
0.01,0.25,2,0.012197015903847142
0.01,0.25,2,-0.0030527485861244763
0.01,0.25,2,0.033322258512655356
0.01,0.25,2,0.011992783130349682
0.01,0.25,2,0.000937237515548528
0.01,0.25,2,-0.007472162143524752
0.01,0.25,2,-0.009237374469145632
0.01,0.25,2,0.0005617744555266313
0.01,0.25,2,-0.009959718270162288
0.01,0.25,2,0.0009979426565118743
0.01,0.25,2,0.008010562297418478
0.01,0.25,2,-0.01996260474618472
0.01,0.25,2,-0.0248873795736424
0.01,0.25,2,0.0020913619007218998
0.01,0.25,2,-0.0066158218013767645
0.01,0.25,2,-0.025630608797462262
0.01,0.25,2,-0.0022268493452544114
0.01,0.25,2,-0.013639329197688177
0.01,0.25,2,-0.0007221063575570952
0.01,0.25,2,-0.013285041603576353
0.01,0.25,2,-0.007703437857696116
0.01,0.25,2,-0.01308905387110082
0.01,0.25,2,-2.681527648951132e-05
0.01,0.25,2,-0.018413876028581022
0.01,0.25,2,-0.00100070043472833
0.01,0.25,2,0.015644615627453007
0.01,0.25,2,-0.02208475080036365
0.01,0.25,2,-0.013730983087945514
0.01,0.25,2,0.01587627423494764
0.01,0.25,2,-0.0025854323621237185
0.01,0.25,2,-0.014526708985517
0.01,0.25,2,-0.013614593581444012
0.01,0.25,2,-0.0042650933209889
0.01,0.25,2,-0.01417791599863305
0.01,0.25,2,0.006183713972310212
0.01,0.25,2,-0.00356904803190794
0.01,0.25,2,0.022363279467858543
0.01,0.25,2,-0.007237874840872127
0.01,0.25,2,-0.011326979723907282
0.01,0.25,2,-0.005882777492141056
0.01,0.25,2,-0.020368053739513226
0.01,0.25,2,-0.015357777769877234
0.01,0.25,2,0.008506480929473703
0.01,0.25,2,0.010268511488056742
0.01,0.25,2,0.00039893586819061966
0.01,0.25,2,-0.017962627951536803
0.01,0.25,2,-0.0032332957600686996
0.01,0.25,2,-0.012222631670173012
0.01,0.25,2,-0.00016089013617115455
0.01,0.25,2,-0.01888568432719273
0.01,0.25,2,-0.011554006805423178
0.01,0.25,2,0.010117639898885145
0.01,0.25,2,-0.0016354292039291174
0.01,0.25,2,0.010756767038105686
0.01,0.25,2,0.007614726909450642
0.01,0.25,2,-0.004762559435742109
0.01,0.25,2,-0.021190038156609248
0.01,0.25,2,-0.027974712686145153
0.01,0.25,2,0.0345393177566784
0.01,0.25,2,0.00847606423873648
0.01,0.25,2,0.009939542337011886
0.01,0.25,2,-0.012736624943523012
0.01,0.25,2,0.004810733395757438
0.01,0.25,2,0.011405392003150716
0.01,0.25,2,0.010996928493141045
0.01,0.25,2,0.019993048412942915
0.01,0.25,2,0.018446325939362573
0.01,0.25,2,-0.023533445313184576
0.01,0.25,3,-0.03157980119028414
0.01,0.25,3,-0.010868149255163218
0.01,0.25,3,0.04066420995926778
0.01,0.25,3,0.022716316256893965
0.01,0.25,3,-0.007443310841202422
0.01,0.25,3,-0.026211201782841087
0.01,0.25,3,0.04131125110043099
0.01,0.25,3,0.06491054274615582
0.01,0.25,3,0.012052138376654753
0.01,0.25,3,-0.061094537972095964
0.01,0.25,3,0.0012362516797130851
0.01,0.25,3,0.03685416401480923
0.01,0.25,3,0.05240331215999694
0.01,0.25,3,0.045218928294308736
0.01,0.25,3,0.013878311244409414
0.01,0.25,3,-0.020957907861921754
0.01,0.25,3,0.004030603101070174
0.01,0.25,3,0.054127957390536
0.01,0.25,3,0.007296890997501304
0.01,0.25,3,0.04821166054058601
0.01,0.25,3,0.024527754036872462
0.01,0.25,3,-0.017045635811678395
0.01,0.25,3,-0.03079181522412977
0.01,0.25,3,0.056631146381609376
0.01,0.25,3,-0.024773864226072195
0.01,0.25,3,0.01873280543473621
0.01,0.25,3,0.006193188165084518
0.01,0.25,3,0.037280252967687666
0.01,0.25,3,-0.012766955436407379
0.01,0.25,3,0.008064909205605986
0.01,0.25,3,0.00899306935945221
0.01,0.25,3,-0.0037653855441108774
0.01,0.25,3,0.04254723374248437
0.01,0.25,3,-0.015818407710876947
0.01,0.25,3,0.06511935784277467
0.01,0.25,3,0.027043062302019027
0.01,0.25,3,-0.03363311137110081
0.01,0.25,3,-0.012431706085071603
0.01,0.25,3,0.012387466292516969
0.01,0.25,3,0.014757923981715937
0.01,0.25,3,-0.0035471805475744134
0.01,0.25,3,0.002971064724880179
0.01,0.25,3,0.0036308093423924603
0.01,0.25,3,0.07553283739610572
0.01,0.25,3,-0.02333917287654641
0.01,0.25,3,0.0008862912326241812
0.01,0.25,3,0.01021034110288177
0.01,0.25,3,0.05690097314806408
0.01,0.25,3,0.011779556071404684
0.01,0.25,3,0.013917431716884199
0.01,0.25,3,0.03478730286722964
0.01,0.25,3,0.029683344397645417
0.01,0.25,3,-0.0038570243353288625
0.01,0.25,3,0.04345461301499576
0.01,0.25,3,0.073644008625942
0.01,0.25,3,0.0030594416899716315
0.01,0.25,3,-0.029719717502248333
0.01,0.25,3,-0.02899826794160143
0.01,0.25,3,0.01614396196940593
0.01,0.25,3,-0.02468510048274064
0.01,0.25,3,-0.03743514236660728
0.01,0.25,3,0.051972350353346464
0.01,0.25,3,0.004631333879808963
0.01,0.25,3,0.00038176524387401045
0.01,0.25,3,0.006334556299437466
0.01,0.25,3,-0.021945139731760932
0.01,0.25,3,-0.007671440048526268
0.01,0.25,3,0.07642667102827216
0.01,0.25,3,0.006707125330910557
0.01,0.25,3,0.04113189727366651
0.01,0.25,3,0.033329601670802234
0.01,0.25,3,0.028579646589528718
0.01,0.25,3,0.0018012559183802068
0.01,0.25,3,0.01987248666506547
0.01,0.25,3,0.0004970796604841787
0.01,0.25,3,0.05544259361150816
0.01,0.25,3,0.028089564624314445
0.01,0.25,3,-0.04867436991066221
0.01,0.25,3,-0.002164695902379332
0.01,0.25,3,-0.023323389568696395
0.01,0.25,3,0.026955316959467623
0.01,0.25,3,0.012999628109828354
0.01,0.25,3,0.009284284917092211
0.01,0.25,3,0.008806884191020714
0.01,0.25,3,0.04275463486401199
0.01,0.25,3,0.005747508404359447
0.01,0.25,3,0.04971147804845044
0.01,0.25,3,-0.01934539991273354
0.01,0.25,3,0.05260949734733922
0.01,0.25,3,-0.02785451897465885
0.01,0.25,3,0.09666600321193242
0.01,0.25,3,0.016104916185062823
0.01,0.25,3,-0.011683540283858207
0.01,0.25,3,-0.03671215526225602
0.01,0.25,3,0.02910405203399158
0.01,0.25,3,0.007529500847320403
0.01,0.25,3,0.047762059882739294
0.01,0.25,3,-0.013200990152874681
0.01,0.25,3,0.014344434745884538
0.01,0.25,3,-0.011887126789835722
0.01,0.5,1,0.0059480676165972746
0.01,0.5,1,0.02068003994221268
0.01,0.5,1,-0.002841271222280728
0.01,0.5,1,-0.004123878734809239
0.01,0.5,1,-0.0026643598702578153
0.01,0.5,1,0.022889571130262354
0.01,0.5,1,-0.005911188175881765
0.01,0.5,1,-0.003348679919511266
0.01,0.5,1,-0.011811917472300149
0.01,0.5,1,0.00017793995812276364
0.01,0.5,1,0.013892496494528839
0.01,0.5,1,9.186977896424864e-05
0.01,0.5,1,-0.008959260802727353
0.01,0.5,1,0.014282735201134322
0.01,0.5,1,0.014277902250920516
0.01,0.5,1,-0.017391627715755753
0.01,0.5,1,-0.001535702542863504
0.01,0.5,1,-0.02383267048075277
0.01,0.5,1,0.019448141514534445
0.01,0.5,1,0.006006694719040251
0.01,0.5,1,-0.006052702416384559
0.01,0.5,1,0.0016609575895021322
0.01,0.5,1,-0.0057254974800846625
0.01,0.5,1,0.008943617225598555
0.01,0.5,1,0.006431937441250923
0.01,0.5,1,0.008689602705002297
0.01,0.5,1,0.003229121198061069
0.01,0.5,1,-0.002531209271245949
0.01,0.5,1,-0.0034112568731274884
0.01,0.5,1,0.009269286297848733
0.01,0.5,1,0.0007360887816525441
0.01,0.5,1,-0.00027471066966056057
0.01,0.5,1,0.008775008364720893
0.01,0.5,1,-0.002938117211512825
0.01,0.5,1,0.02528345263393561
0.01,0.5,1,0.007546331566450348
0.01,0.5,1,0.00021703140944628885
0.01,0.5,1,-0.007983101791328107
0.01,0.5,1,-0.005664056363029246
0.01,0.5,1,0.0002090459683898871
0.01,0.5,1,-0.008412736510196694
0.01,0.5,1,0.0006534274908869264
0.01,0.5,1,0.006069744078041062
0.01,0.5,1,-0.015940509440346418
0.01,0.5,1,-0.019130367354759148
0.01,0.5,1,0.0019699842879128404
0.01,0.5,1,-0.006282816603963681
0.01,0.5,1,-0.02035038204565076
0.01,0.5,1,-0.002732876282324881
0.01,0.5,1,-0.011684685691911056
0.01,0.5,1,-0.0013682424645558022
0.01,0.5,1,-0.009120922667574582
0.01,0.5,1,-0.006674456621419189
0.01,0.5,1,-0.011017439631735737
0.01,0.5,1,-0.0006607134101095369
0.01,0.5,1,-0.01513931545272662
0.01,0.5,1,-0.0013365245254566283
0.01,0.5,1,0.013569301407477141
0.01,0.5,1,-0.019431157936526056
0.01,0.5,1,-0.011141028258059293
0.01,0.5,1,0.012237667420929021
0.01,0.5,1,-0.0019724790658233182
0.01,0.5,1,-0.010040341975997347
0.01,0.5,1,-0.010352726584191618
0.01,0.5,1,-0.002051614753431963
0.01,0.5,1,-0.011951772575756525
0.01,0.5,1,0.003968717047976078
0.01,0.5,1,-0.003121760447064137
0.01,0.5,1,0.018229213910198272
0.01,0.5,1,-0.0030872496797558213
0.01,0.5,1,-0.008819675775420865
0.01,0.5,1,-0.004430255758526069
0.01,0.5,1,-0.015680794253798425
0.01,0.5,1,-0.013107823021559994
0.01,0.5,1,0.008274309173670336
0.01,0.5,1,0.0089442346332258
0.01,0.5,1,0.0006110667470893283
0.01,0.5,1,-0.014737990593178374
0.01,0.5,1,-0.0019397265154950105
0.01,0.5,1,-0.00977105569778125
0.01,0.5,1,-0.0009336949815472728
0.01,0.5,1,-0.014266015780624475
0.01,0.5,1,-0.009903650485187487
0.01,0.5,1,0.008493163374284407
0.01,0.5,1,-0.0017134417804207658
0.01,0.5,1,0.008993752921177656
0.01,0.5,1,0.005263123977927275
0.01,0.5,1,-0.0052377303689414845
0.01,0.5,1,-0.015995750711641055
0.01,0.5,1,-0.02133285748300162
0.01,0.5,1,0.028717914388073584
0.01,0.5,1,0.00605385011915871
0.01,0.5,1,0.00852770921869439
0.01,0.5,1,-0.011015073440004741
0.01,0.5,1,0.003974938648873216
0.01,0.5,1,0.009545086511795642
0.01,0.5,1,0.008289036329505617
0.01,0.5,1,0.014927394976099517
0.01,0.5,1,0.01575536553347856
0.01,0.5,1,-0.019367836236841462
0.01,0.5,2,0.0059480676165972746
0.01,0.5,2,0.02068003994221268
0.01,0.5,2,-0.002841271222280728
0.01,0.5,2,-0.004123878734809239
0.01,0.5,2,-0.0026643598702578153
0.01,0.5,2,0.022889571130262354
0.01,0.5,2,-0.005911188175881765
0.01,0.5,2,-0.003348679919511266
0.01,0.5,2,-0.011811917472300149
0.01,0.5,2,0.00017793995812276364
0.01,0.5,2,0.013892496494528839
0.01,0.5,2,9.186977896424864e-05
0.01,0.5,2,-0.008959260802727353
0.01,0.5,2,0.014282735201134322
0.01,0.5,2,0.014277902250920516
0.01,0.5,2,-0.017391627715755753
0.01,0.5,2,-0.001535702542863504
0.01,0.5,2,-0.02383267048075277
0.01,0.5,2,0.019448141514534445
0.01,0.5,2,0.006006694719040251
0.01,0.5,2,-0.006052702416384559
0.01,0.5,2,0.0016609575895021322
0.01,0.5,2,-0.0057254974800846625
0.01,0.5,2,0.008943617225598555
0.01,0.5,2,0.006431937441250923
0.01,0.5,2,0.008689602705002297
0.01,0.5,2,0.003229121198061069
0.01,0.5,2,-0.002531209271245949
0.01,0.5,2,-0.0034112568731274884
0.01,0.5,2,0.009269286297848733
0.01,0.5,2,0.0007360887816525441
0.01,0.5,2,-0.00027471066966056057
0.01,0.5,2,0.008775008364720893
0.01,0.5,2,-0.002938117211512825
0.01,0.5,2,0.02528345263393561
0.01,0.5,2,0.007546331566450348
0.01,0.5,2,0.00021703140944628885
0.01,0.5,2,-0.007983101791328107
0.01,0.5,2,-0.005664056363029246
0.01,0.5,2,0.0002090459683898871
0.01,0.5,2,-0.008412736510196694
0.01,0.5,2,0.0006534274908869264
0.01,0.5,2,0.006069744078041062
0.01,0.5,2,-0.015940509440346418
0.01,0.5,2,-0.019130367354759148
0.01,0.5,2,0.0019699842879128404
0.01,0.5,2,-0.006282816603963681
0.01,0.5,2,-0.02035038204565076
0.01,0.5,2,-0.002732876282324881
0.01,0.5,2,-0.011684685691911056
0.01,0.5,2,-0.0013682424645558022
0.01,0.5,2,-0.009120922667574582
0.01,0.5,2,-0.006674456621419189
0.01,0.5,2,-0.011017439631735737
0.01,0.5,2,-0.0006607134101095369
0.01,0.5,2,-0.01513931545272662
0.01,0.5,2,-0.0013365245254566283
0.01,0.5,2,0.013569301407477141
0.01,0.5,2,-0.019431157936526056
0.01,0.5,2,-0.011141028258059293
