alpha,gamma,graph type,entropy
0.75,0.5,lattice,19.124248117667317
0.75,0.5,lattice,18.851497378145375
0.75,0.5,lattice,18.534329061000662
0.75,0.5,lattice,17.25483346467579
0.75,0.5,lattice,17.571585564611386
0.75,0.5,lattice,19.15119983918259
0.75,0.5,lattice,18.71482281822476
0.75,0.5,lattice,18.50299810209122
0.75,0.5,lattice,18.935153866699203
0.75,0.5,lattice,19.21096589573401
0.75,0.5,lattice,19.483761852742184
0.75,0.5,lattice,18.337944794622675
0.75,0.5,lattice,19.020867225048583
0.75,0.5,lattice,17.509694892890963
0.75,0.5,lattice,18.572597438109668
0.75,0.5,lattice,18.99603076038828
0.75,0.5,lattice,19.090396643437465
0.75,0.5,lattice,17.623113176844463
0.75,0.5,lattice,18.361208191476507
0.75,0.5,lattice,18.596560416072872
0.75,0.5,lattice,20.05511030261125
0.75,0.5,lattice,17.608675488392883
0.75,0.5,lattice,17.239474086495484
0.75,0.5,lattice,19.71252719040991
0.75,0.5,lattice,19.175964929496097
0.75,0.5,lattice,19.38266640774038
0.75,0.5,lattice,19.059155329705664
0.75,0.5,lattice,18.37309167605304
0.75,0.5,lattice,20.042209390371212
0.75,0.75,modular,18.425710806062362
0.75,0.75,modular,17.60195153328405
0.75,0.75,modular,17.313286178256845
0.75,0.75,modular,17.95858741972667
0.75,0.75,modular,18.621837871520032
0.75,0.75,modular,19.07118124190511
0.75,0.75,modular,17.538813011183905
0.75,0.75,modular,18.33639420347216
0.75,0.75,modular,18.868733323804626
0.75,0.75,modular,18.170308074049917
0.75,0.75,modular,18.565241467587633
0.75,0.75,modular,18.431835362779942
0.75,0.75,modular,18.357611575481464
0.75,0.75,modular,17.655074015566637
0.75,0.75,modular,17.412447534690283
0.75,0.75,modular,17.746000271828894
0.75,0.75,modular,17.72622728858007
0.75,0.75,modular,18.180434471987564
0.75,0.75,modular,17.92021059662493
0.75,0.75,modular,19.775846427281362
0.75,0.75,modular,18.6721894907119
0.75,0.75,modular,17.547949226061213
0.75,0.75,modular,18.20323873932812
0.75,0.75,modular,17.749003279182904
0.75,0.75,modular,18.100728067109454
0.75,0.75,modular,17.918058430545646
0.75,0.75,modular,17.899525619107024
0.75,0.75,modular,18.761910701829038
0.75,0.75,modular,18.236715856943665
0.75,0.75,modular,17.748359935197502
0.75,0.75,modular,17.86637707393117
0.75,0.75,modular,18.025939468417135
0.75,0.75,modular,16.87877899242919
0.75,0.75,modular,18.854708224661476
0.75,0.75,modular,18.78073293541148
0.75,0.75,modular,18.50729365711167
0.75,0.75,modular,18.371787760254453
0.75,0.75,modular,18.37943152543265
0.75,0.75,modular,18.819682102119515
0.75,0.75,modular,17.361072625612586
0.75,0.75,modular,18.347442577054636
0.75,0.75,modular,17.544191740509085
0.75,0.75,modular,17.022616536681106
0.75,0.75,modular,18.690224544495628
0.75,0.75,modular,18.75823119459043
0.75,0.75,modular,18.073714979651985
0.75,0.75,modular,17.450377705205216
0.75,0.75,modular,18.366488232320243
0.75,0.75,modular,18.288681752289534
0.75,0.75,modular,18.758496290457423
0.75,0.75,modular,18.834045880223535
0.75,0.75,modular,17.92253842609818
0.75,0.75,modular,17.097606389085023
0.75,0.75,modular,17.530127700352885
0.75,0.75,modular,17.75957860373817
0.75,0.75,modular,19.31400514583276
0.75,0.75,modular,17.68602763327366
0.75,0.75,modular,19.049974015721038
0.75,0.75,modular,18.872689421789794
0.75,0.75,modular,19.036596801939538
0.75,0.75,modular,18.96067646759795
0.75,0.75,modular,19.26210910294735
0.75,0.75,modular,17.277037046247028
0.75,0.75,modular,18.536003523158538
0.75,0.75,modular,17.939505651115148
0.75,0.75,modular,17.69141156068912
0.75,0.75,modular,18.11949133779946
0.75,0.75,modular,17.35390627103054
0.75,0.75,modular,18.144486838149668
0.75,0.75,modular,18.69699899751033
0.75,0.75,modular,18.665718131440396
0.75,0.75,modular,17.845249836444985
0.75,0.75,modular,18.29557182217866
0.75,0.75,modular,17.854819277723177
0.75,0.75,modular,19.27392540800288
0.75,0.75,modular,16.943266685356818
0.75,0.75,modular,18.32145528551729
0.75,0.75,modular,18.471978263422237
0.75,0.75,modular,18.927601277637606
0.75,0.75,modular,17.830908901067396
0.75,0.75,modular,19.004339893096628
0.75,0.75,modular,18.85823858114176
0.75,0.75,modular,19.280587408957516
0.75,0.75,modular,18.384147785939494
0.75,0.75,modular,18.349277492353814
0.75,0.75,modular,17.683897364220336
0.75,0.75,modular,19.18261114343308
0.75,0.75,modular,17.381312391856703
0.75,0.75,modular,18.375000580576707
0.75,0.75,modular,18.71683939167785
0.75,0.75,modular,18.195488898125376
0.75,0.75,modular,19.26668778021121
0.75,0.75,modular,19.347073120404815
0.75,0.75,modular,18.44862436739934
0.75,0.75,modular,18.946712174057687
0.75,0.75,modular,19.12141067988169
0.75,0.75,modular,18.30548432090455
0.75,0.75,modular,18.25653340932051
0.75,0.75,modular,19.5761124036872
0.75,0.75,modular,17.95294319133592
0.75,0.75,lattice,19.603920879996394
0.75,0.75,lattice,19.542252073789726
0.75,0.75,lattice,19.786127939119055
0.75,0.75,lattice,20.69573595537134
0.75,0.75,lattice,21.19861260686317
0.75,0.75,lattice,20.835768246363614
0.75,0.75,lattice,20.52114983915247
0.75,0.75,lattice,19.656696519532325
0.75,0.75,lattice,21.774085181362427
0.75,0.75,lattice,21.0542716176252
0.75,0.75,lattice,21.448636177182543
0.75,0.75,lattice,19.48268469828787
0.75,0.75,lattice,21.762444608431093
0.75,0.75,lattice,20.51316637803786
0.75,0.75,lattice,19.40732967000483
0.75,0.75,lattice,19.809043355370836
0.75,0.75,lattice,19.652258623101318
0.75,0.75,lattice,20.9706000596967
0.75,0.75,lattice,19.34477341672587
0.75,0.75,lattice,21.448610666404207
0.75,0.75,lattice,21.97535013459442
0.75,0.75,lattice,20.531845611391024
0.75,0.75,lattice,20.982679134825425
0.75,0.75,lattice,21.435859325327886
0.75,0.75,lattice,20.114122981369473
0.75,0.75,lattice,20.984952146564787
0.75,0.75,lattice,20.467038315396742
0.75,0.75,lattice,21.344422564359547
0.75,0.75,lattice,20.29518895134614
0.75,0.75,lattice,19.676573601362694
0.75,0.75,lattice,19.92953388653961
0.75,0.75,lattice,18.66830741722209
0.75,0.75,lattice,20.81256139764649
0.75,0.75,lattice,20.66720143828527
0.75,0.75,lattice,19.930949373010108
0.75,0.75,lattice,20.171555605260636
0.75,0.75,lattice,20.740002604302997
0.75,0.75,lattice,21.154152931807268
0.75,0.75,lattice,19.993685643411258
0.75,0.75,lattice,20.616613150917583
0.75,0.75,lattice,20.7936288500834
0.75,0.75,lattice,21.834663660301445
0.75,0.75,lattice,19.75880447739192
0.75,0.75,lattice,20.338186445082783
0.75,0.75,lattice,21.816042755038545
0.75,0.75,lattice,20.54484317865913
0.75,0.75,lattice,19.86190855838406
0.75,0.75,lattice,19.979753996741863
0.75,0.75,lattice,19.70228696031358
0.75,0.75,lattice,21.010209532467094
0.75,0.75,lattice,20.636895567882142
0.75,0.75,lattice,20.21954407608495
0.75,0.75,lattice,21.223590084619097
0.75,0.75,lattice,19.91721491687162
0.75,0.75,lattice,20.304363580201812
0.75,0.75,lattice,21.004780301912803
0.75,0.75,lattice,22.034074044801876
0.75,0.75,lattice,21.16441030141828
0.75,0.75,lattice,20.092290661314728
0.75,0.75,lattice,21.176197073829062
0.75,0.75,lattice,21.07832199967862
0.75,0.75,lattice,20.23571002074926
0.75,0.75,lattice,20.000035723374772
0.75,0.75,lattice,21.61149979768289
0.75,0.75,lattice,20.004319482783394
0.75,0.75,lattice,21.935009316488276
0.75,0.75,lattice,19.4764961309672
0.75,0.75,lattice,20.47375769019015
0.75,0.75,lattice,20.783686047735955
0.75,0.75,lattice,18.83542405651746
0.75,0.75,lattice,19.98810356160871
0.75,0.75,lattice,20.995918557688682
0.75,0.75,lattice,20.53168774252425
0.75,0.75,lattice,20.792229565750056
0.75,0.75,lattice,18.901830832589916
0.75,0.75,lattice,19.24667613665416
0.75,0.75,lattice,20.926904294559918
0.75,0.75,lattice,20.653336141640878
0.75,0.75,lattice,20.33051859145845
0.75,0.75,lattice,20.784884121528464
0.75,0.75,lattice,21.28474904798838
0.75,0.75,lattice,21.321071778090936
0.75,0.75,lattice,20.26330666901569
0.75,0.75,lattice,20.930420599919877
0.75,0.75,lattice,19.76041423981068
0.75,0.75,lattice,20.48905291762356
0.75,0.75,lattice,20.94758459780705
0.75,0.75,lattice,21.196366444638493
0.75,0.75,lattice,19.53779372742622
0.75,0.75,lattice,20.177249788992278
0.75,0.75,lattice,20.39952989811829
0.75,0.75,lattice,22.369908346889506
0.75,0.75,lattice,19.587829076754836
0.75,0.75,lattice,18.970564612957304
0.75,0.75,lattice,21.452485185637425
0.75,0.75,lattice,21.053941761660848
0.75,0.75,lattice,21.196755763501095
0.75,0.75,lattice,20.878509507879066
0.75,0.75,lattice,20.47227634822646
0.75,0.75,lattice,22.0550105755811
0.75,0.99,modular,19.303096756811076
0.75,0.99,modular,18.468576597239398
0.75,0.99,modular,18.23854565723107
0.75,0.99,modular,18.91857107669574
0.75,0.99,modular,19.58103968274888
0.75,0.99,modular,20.13352076113917
0.75,0.99,modular,18.30053692670856
0.75,0.99,modular,19.332249366408455
0.75,0.99,modular,19.811929403740386
0.75,0.99,modular,19.155720188086146
0.75,0.99,modular,19.51153974555795
0.75,0.99,modular,19.44780920955032
0.75,0.99,modular,19.27179954307684
0.75,0.99,modular,18.629695792660435
0.75,0.99,modular,18.156907341677478
0.75,0.99,modular,18.7765402526856
0.75,0.99,modular,18.74759707880949
0.75,0.99,modular,19.296082148147377
0.75,0.99,modular,18.858140048469192
0.75,0.99,modular,20.979066310023498
0.75,0.99,modular,19.82244653249724
0.75,0.99,modular,18.48506936246656
0.75,0.99,modular,19.15768305923111
0.75,0.99,modular,18.593696831709337
0.75,0.99,modular,18.980971196599732
0.75,0.99,modular,18.75514135423603
0.75,0.99,modular,18.849634525760635
0.75,0.99,modular,19.648466346891205
0.75,0.99,modular,19.07591066356482
0.75,0.99,modular,18.676370282681365
0.75,0.99,modular,18.987209939362295
0.75,0.99,modular,19.049043179906494
0.75,0.99,modular,17.784003276628788
0.75,0.99,modular,19.84084890237999
0.75,0.99,modular,19.561215263519266
0.75,0.99,modular,19.513086883568736
0.75,0.99,modular,19.315154920041472
0.75,0.99,modular,19.28804304148742
0.75,0.99,modular,19.89324307829559
0.75,0.99,modular,18.33052548924841
0.75,0.99,modular,19.464363823991974
0.75,0.99,modular,18.464621315443217
0.75,0.99,modular,17.83860433176828
0.75,0.99,modular,19.832333326864234
0.75,0.99,modular,19.69201382445883
0.75,0.99,modular,19.094096060056614
0.75,0.99,modular,18.381338973033447
0.75,0.99,modular,19.383149974438535
0.75,0.99,modular,19.300126163133108
0.75,0.99,modular,19.764610145628637
0.75,0.99,modular,19.81968823330852
0.75,0.99,modular,18.824020948533004
0.75,0.99,modular,17.948903467989446
0.75,0.99,modular,18.395559379026924
0.75,0.99,modular,18.589379670897376
0.75,0.99,modular,20.278712913496094
0.75,0.99,modular,18.60667818553452
0.75,0.99,modular,20.146133696895262
0.75,0.99,modular,19.91878350867931
0.75,0.99,modular,20.024197422766164
0.75,0.99,modular,19.87632989960661
0.75,0.99,modular,20.3248129068223
0.75,0.99,modular,18.300387796133258
0.75,0.99,modular,19.452195622967707
0.75,0.99,modular,18.82679142401478
0.75,0.99,modular,18.72053248235087
0.75,0.99,modular,19.23373915542524
0.75,0.99,modular,18.29627950520996
0.75,0.99,modular,18.97932975022401
0.75,0.99,modular,19.560128466201753
0.75,0.99,modular,19.591345761483616
0.75,0.99,modular,18.66508911725748
0.75,0.99,modular,19.2023787182471
0.75,0.99,modular,18.6160193217633
0.75,0.99,modular,20.397050144876594
0.75,0.99,modular,17.898893445190154
0.75,0.99,modular,19.32388400216717
0.75,0.99,modular,19.4976919989232
0.75,0.99,modular,19.896298739214373
0.75,0.99,modular,18.734402389866133
0.75,0.99,modular,19.852871600599507
0.75,0.99,modular,19.932203554833944
0.75,0.99,modular,20.275585780335902
0.75,0.99,modular,19.483847192215222
0.75,0.99,modular,19.37475411677113
0.75,0.99,modular,18.72408755908325
0.75,0.99,modular,20.349779287883365
0.75,0.99,modular,18.33744680538073
0.75,0.99,modular,19.39676975875826
0.75,0.99,modular,19.678515862205252
0.75,0.99,modular,19.02229932115243
0.75,0.99,modular,20.288357604072132
0.75,0.99,modular,20.367933754900456
0.75,0.99,modular,19.334219045234562
0.75,0.99,modular,20.054712991831277
0.75,0.99,modular,20.122013556195
0.75,0.99,modular,19.392220131385763
0.75,0.99,modular,19.117271438684487
0.75,0.99,modular,20.778328199530225
0.75,0.99,modular,19.091997620681518
0.75,0.99,lattice,20.777635099283966
0.75,0.99,lattice,20.81848128609778
0.75,0.99,lattice,21.115598037584157
0.75,0.99,lattice,22.03636590121222
0.75,0.99,lattice,22.776472199530247
0.75,0.99,lattice,22.298595364117666
0.75,0.99,lattice,21.818684082237667
0.75,0.99,lattice,21.002974978019562
0.75,0.99,lattice,23.177828188769276
0.75,0.99,lattice,22.560396751910904
0.75,0.99,lattice,22.82923192056574
0.75,0.99,lattice,20.937038502822936
0.75,0.99,lattice,23.286492928753923
0.75,0.99,lattice,21.872078977373988
0.75,0.99,lattice,20.66764884264002
0.75,0.99,lattice,21.243345440882646
0.75,0.99,lattice,20.99039688713713
0.75,0.99,lattice,22.384748871663074
0.75,0.99,lattice,20.7962473209293
0.75,0.99,lattice,22.956192773030928
0.75,0.99,lattice,23.32113289984784
0.75,0.99,lattice,21.890849022493484
0.75,0.99,lattice,22.550268991159697
0.75,0.99,lattice,22.77261991406221
0.75,0.99,lattice,21.488204155233028
0.75,0.99,lattice,22.320551871025938
0.75,0.99,lattice,21.706494975305425
0.75,0.99,lattice,22.93519466889004
0.75,0.99,lattice,21.46711844365873
0.75,0.99,lattice,21.036257565188038
0.75,0.99,lattice,21.33159820254098
0.75,0.99,lattice,19.898578503315974
0.75,0.99,lattice,22.29557947019723
0.75,0.99,lattice,21.878352765247108
0.75,0.99,lattice,21.12264213443653
0.75,0.99,lattice,21.3674899871068
0.75,0.99,lattice,21.957451315671193
0.75,0.99,lattice,22.598603293061906
0.75,0.99,lattice,21.31711319673549
0.75,0.99,lattice,22.043897393566933
0.75,0.99,lattice,22.19808508165744
0.75,0.99,lattice,23.418093724140327
0.75,0.99,lattice,20.892534125779164
0.75,0.99,lattice,21.76423003639206
0.75,0.99,lattice,23.392683474772102
0.75,0.99,lattice,22.114877505796304
0.75,0.99,lattice,21.28298583709459
0.75,0.99,lattice,21.350083014822452
0.75,0.99,lattice,21.202154332611265
0.75,0.99,lattice,22.29155278118747
0.75,0.99,lattice,22.116543045388283
0.75,0.99,lattice,21.62034617141209
0.75,0.99,lattice,22.55730919923789
0.75,0.99,lattice,21.238228395903526
0.75,0.99,lattice,21.93746072427355
0.75,0.99,lattice,22.55868362137285
0.75,0.99,lattice,23.466202589817563
0.75,0.99,lattice,22.444313427307844
0.75,0.99,lattice,21.648295564716495
0.75,0.99,lattice,22.608697460866075
0.75,0.99,lattice,22.711419676376956
0.75,0.99,lattice,21.558957730209457
0.75,0.99,lattice,21.374915156811138
0.75,0.99,lattice,22.90567898422118
0.75,0.99,lattice,21.400409042119534
0.75,0.99,lattice,23.442256103573413
0.75,0.99,lattice,21.09159075703171
0.75,0.99,lattice,21.5692319456152
0.75,0.99,lattice,22.39598504448781
0.75,0.99,lattice,20.13416130236267
0.75,0.99,lattice,21.202329134991977
0.75,0.99,lattice,22.378868757252725
0.75,0.99,lattice,21.743238099741404
0.75,0.99,lattice,22.405406959768797
0.75,0.99,lattice,20.068215494811447
0.75,0.99,lattice,20.463393774196224
0.75,0.99,lattice,22.212824207749307
0.75,0.99,lattice,22.04923975228963
0.75,0.99,lattice,21.638464521102485
0.75,0.99,lattice,22.118168841512425
0.75,0.99,lattice,22.762192844140262
0.75,0.99,lattice,22.590550332419795
0.75,0.99,lattice,21.664361141186788
0.75,0.99,lattice,22.306571876973898
0.75,0.99,lattice,21.37199586051392
0.75,0.99,lattice,21.87470519754672
0.75,0.99,lattice,22.341438609657445
0.75,0.99,lattice,22.657799920344907
0.75,0.99,lattice,20.937710985856434
0.75,0.99,lattice,21.468839439238895
0.75,0.99,lattice,21.685058603300483
0.75,0.99,lattice,23.96861193020835
0.75,0.99,lattice,21.011503513811984
0.75,0.99,lattice,20.236367131817616
0.75,0.99,lattice,22.685662459823632
0.75,0.99,lattice,22.39738380131604
0.75,0.99,lattice,22.449885807925924
0.75,0.99,lattice,22.175065039823007
0.75,0.99,lattice,21.972887795812202
0.75,0.99,lattice,23.493372942325465
0.99,0.01,modular,1.5840960908417263
0.99,0.01,modular,1.3824126250103759
0.99,0.01,modular,1.3943090476337665
0.99,0.01,modular,1.3693379420965601
0.99,0.01,modular,1.4900441320147717
0.99,0.01,modular,1.491555802748402
0.99,0.01,modular,1.5280965992617075
0.99,0.01,modular,1.4492035078820353
0.99,0.01,modular,1.5455724347888937
0.99,0.01,modular,1.3317336923813419
0.99,0.01,modular,1.5074686837134066
0.99,0.01,modular,1.4097824269981647
0.99,0.01,modular,1.4800633306341218
0.99,0.01,modular,1.3686705201230505
0.99,0.01,modular,1.5273067969046132
0.99,0.01,modular,1.3389210065004438
0.99,0.01,modular,1.381225270642748
0.99,0.01,modular,1.33127867934078
0.99,0.01,modular,1.4216740032805457
0.99,0.01,modular,1.4562931695118153
0.99,0.01,modular,1.3722637783796872
0.99,0.01,modular,1.2925111532905817
0.99,0.01,modular,1.43814936988115
0.99,0.01,modular,1.4221362166549523
0.99,0.01,modular,1.476308713586371
0.99,0.01,modular,1.4658835556626797
0.99,0.01,modular,1.3708926567205735
0.99,0.01,modular,1.5883651682876108
0.99,0.01,modular,1.5213747507188708
0.99,0.01,modular,1.3275398164246348
0.99,0.01,modular,1.326130968044055
0.99,0.01,modular,1.3407978167056407
0.99,0.01,modular,1.4044500046695934
0.99,0.01,modular,1.482637380360846
0.99,0.01,modular,1.534855082584671
0.99,0.01,modular,1.4243195890029214
0.99,0.01,modular,1.4379193353232713
0.99,0.01,modular,1.5554615330102315
0.99,0.01,modular,1.5571056782890864
0.99,0.01,modular,1.3282128271961149
0.99,0.01,modular,1.4866216426620324
0.99,0.01,modular,1.3804370166531674
0.99,0.01,modular,1.340346448987222
0.99,0.01,modular,1.4132593444525632
0.99,0.01,modular,1.5336713102591253
0.99,0.01,modular,1.3819514690650663
0.99,0.01,modular,1.5104673332791367
0.99,0.01,modular,1.4481478064060322
0.99,0.01,modular,1.436353563896727
0.99,0.01,modular,1.5050552221280813
0.99,0.01,modular,1.4805634731325266
0.99,0.01,modular,1.4458083330438947
0.99,0.01,modular,1.4322712180650186
0.99,0.01,modular,1.4719508685984053
0.99,0.01,modular,1.4757635821484063
0.99,0.01,modular,1.6135801586028595
0.99,0.01,modular,1.4227755508237359
0.99,0.01,modular,1.4400096043260886
0.99,0.01,modular,1.451338967710176
0.99,0.01,modular,1.573715908683774
0.99,0.01,modular,1.469265501462774
0.99,0.01,modular,1.5646368807652813
0.99,0.01,modular,1.2730960194614047
0.99,0.01,modular,1.542907475550126
0.99,0.01,modular,1.5040767376612414
0.99,0.01,modular,1.3686502021361846
0.99,0.01,modular,1.3584853460417694
0.99,0.01,modular,1.4597379468706404
0.99,0.01,modular,1.5427113939001924
0.99,0.01,modular,1.556929854107914
0.99,0.01,modular,1.558806005343678
0.99,0.01,modular,1.5295913033361273
0.99,0.01,modular,1.4502926344584095
0.99,0.01,modular,1.5554472041211942
0.99,0.01,modular,1.4414884010493225
0.99,0.01,modular,1.3528728094142575
0.99,0.01,modular,1.4370805382440017
0.99,0.01,modular,1.4477810710046555
0.99,0.01,modular,1.5853253047687834
0.99,0.01,modular,1.4357551970149531
0.99,0.01,modular,1.589776526313874
0.99,0.01,modular,1.4797748696651705
0.99,0.01,modular,1.560831806013355
0.99,0.01,modular,1.3822679938747982
0.99,0.01,modular,1.3849138860413135
0.99,0.01,modular,1.2513152342316345
0.99,0.01,modular,1.3986682887958457
0.99,0.01,modular,1.3298482419264233
0.99,0.01,modular,1.384483832344047
0.99,0.01,modular,1.4399699551123795
0.99,0.01,modular,1.583893544656119
0.99,0.01,modular,1.558669374476764
0.99,0.01,modular,1.5467419110860177
0.99,0.01,modular,1.491730244434268
0.99,0.01,modular,1.5314479600860138
0.99,0.01,modular,1.534580741202975
0.99,0.01,modular,1.477834883074983
0.99,0.01,modular,1.5041240872140134
0.99,0.01,modular,1.495488802794394
0.99,0.01,modular,1.2911253754316723
0.99,0.01,lattice,1.4396659052031913
0.99,0.01,lattice,1.3973576521452498
0.99,0.01,lattice,1.3983125130177645
0.99,0.01,lattice,1.444000882776281
0.99,0.01,lattice,1.4017185745182035
0.99,0.01,lattice,1.55877698064279
0.99,0.01,lattice,1.5864820497026395
0.99,0.01,lattice,1.4240760961926067
0.99,0.01,lattice,1.5677210659520107
0.99,0.01,lattice,1.4529837754415742
0.99,0.01,lattice,1.5105226130551836
0.99,0.01,lattice,1.330266563107867
0.99,0.01,lattice,1.5115146252672296
0.99,0.01,lattice,1.5602156798978464
0.99,0.01,lattice,1.4475406028210576
0.99,0.01,lattice,1.3963328979739225
0.99,0.01,lattice,1.3835556452086273
0.99,0.01,lattice,1.5081370486804615
0.99,0.01,lattice,1.3275504129118088
0.99,0.01,lattice,1.4034523270601178
0.99,0.01,lattice,1.6218941539861214
0.99,0.01,lattice,1.453795762625529
0.99,0.01,lattice,1.3903799359228597
0.99,0.01,lattice,1.5635395503590068
0.99,0.01,lattice,1.4007030184084592
0.99,0.01,lattice,1.5640935131719913
0.99,0.01,lattice,1.5384275927593962
0.99,0.01,lattice,1.454670694914699
0.99,0.01,lattice,1.5506895998899104
0.99,0.01,lattice,1.3439236318613417
0.99,0.01,lattice,1.3975339206197335
0.99,0.01,lattice,1.3808626529267178
0.99,0.01,lattice,1.4016401187629781
0.99,0.01,lattice,1.5637034076249194
0.99,0.01,lattice,1.5063601219852616
0.99,0.01,lattice,1.5085547686802094
0.99,0.01,lattice,1.6158597931264393
0.99,0.01,lattice,1.5074116250101157
0.99,0.01,lattice,1.3363467130879911
0.99,0.01,lattice,1.4541122864420384
0.99,0.01,lattice,1.4545410345890533
0.99,0.01,lattice,1.4583165480485658
0.99,0.01,lattice,1.5590536287752021
0.99,0.01,lattice,1.4522649063806434
0.99,0.01,lattice,1.4489697980521619
0.99,0.01,lattice,1.2902144096060004
0.99,0.01,lattice,1.3425964073720436
0.99,0.01,lattice,1.4522471559786783
0.99,0.01,lattice,1.3300095186479468
0.99,0.01,lattice,1.5625295118362499
0.99,0.01,lattice,1.4538892553954788
0.99,0.01,lattice,1.4276165525806208
0.99,0.01,lattice,1.5107817990870442
0.99,0.01,lattice,1.397384833869327
0.99,0.01,lattice,1.21406895443223
0.99,0.01,lattice,1.4019608198949491
0.99,0.01,lattice,1.5145265685644054
0.99,0.01,lattice,1.5655104377046976
0.99,0.01,lattice,1.3309636400734213
0.99,0.01,lattice,1.6014298560676725
0.99,0.01,lattice,1.3473411786078975
0.99,0.01,lattice,1.4035573298591824
0.99,0.01,lattice,1.4393923872338668
0.99,0.01,lattice,1.6185656271606796
0.99,0.01,lattice,1.3983024592608735
0.99,0.01,lattice,1.554904064795111
0.99,0.01,lattice,1.2746268158265437
0.99,0.01,lattice,1.6180518581818286
0.99,0.01,lattice,1.3485386079021966
0.99,0.01,lattice,1.278169333892133
0.99,0.01,lattice,1.375387398095413
0.99,0.01,lattice,1.5497946484780867
0.99,0.01,lattice,1.5623306509094497
0.99,0.01,lattice,1.3464512438117489
0.99,0.01,lattice,1.382138871000008
0.99,0.01,lattice,1.38770629579064
0.99,0.01,lattice,1.5539036412059906
0.99,0.01,lattice,1.4416791545155876
0.99,0.01,lattice,1.4427670915781454
0.99,0.01,lattice,1.508908049580337
0.99,0.01,lattice,1.4558869864546025
0.99,0.01,lattice,1.565977551258205
0.99,0.01,lattice,1.451590515228042
0.99,0.01,lattice,1.5087627160945574
0.99,0.01,lattice,1.2241099134099556
0.99,0.01,lattice,1.4543089575591255
0.99,0.01,lattice,1.5085230028970469
0.99,0.01,lattice,1.4328793123593502
0.99,0.01,lattice,1.3938629862894647
0.99,0.01,lattice,1.4542838856180018
0.99,0.01,lattice,1.507137909634746
0.99,0.01,lattice,1.460621983886921
0.99,0.01,lattice,1.3185348458157635
0.99,0.01,lattice,1.3816401138110836
0.99,0.01,lattice,1.6726721499095167
0.99,0.01,lattice,1.5126037374078498
0.99,0.01,lattice,1.5140583015534541
0.99,0.01,lattice,1.5098306229887373
0.99,0.01,lattice,1.3338930796736386
0.99,0.01,lattice,1.60795157157111
0.99,0.05,modular,3.5843630756814595
0.99,0.05,modular,3.425052323485507
0.99,0.05,modular,3.3938383402143817
0.99,0.05,modular,3.356020273170672
0.99,0.05,modular,3.504928017197211
0.99,0.05,modular,3.541993306937813
0.99,0.05,modular,3.5116591436493714
0.99,0.05,modular,3.481833905549733
0.99,0.05,modular,3.561264004690724
0.99,0.05,modular,3.3567803502043443
0.99,0.05,modular,3.5013102171436676
0.99,0.05,modular,3.430630048606751
0.99,0.05,modular,3.5101505145830876
0.99,0.05,modular,3.4011811891733092
0.99,0.05,modular,3.49950061932842
0.99,0.05,modular,3.350227812150324
0.99,0.05,modular,3.4177665978199236
0.99,0.05,modular,3.419126319290139
0.99,0.05,modular,3.423182654294091
0.99,0.05,modular,3.5486363675516173
0.99,0.05,modular,3.4223840539244224
0.99,0.05,modular,3.2650219372544647
0.99,0.05,modular,3.3893671298001182
0.99,0.05,modular,3.4126945215968467
0.99,0.05,modular,3.4596398589223414
0.99,0.05,modular,3.4513186143255705
0.99,0.05,modular,3.403714770891076
0.99,0.05,modular,3.6037107539362148
0.99,0.05,modular,3.534657232739167
0.99,0.05,modular,3.3391438766830817
0.99,0.05,modular,3.3514012558062083
0.99,0.05,modular,3.380158675940306
0.99,0.05,modular,3.372759495200823
0.99,0.05,modular,3.530029051539757
0.99,0.05,modular,3.528442182191778
0.99,0.05,modular,3.4431738682026323
0.99,0.05,modular,3.4436301807141576
0.99,0.05,modular,3.5740725216514964
0.99,0.05,modular,3.6048968709361535
0.99,0.05,modular,3.357782776356892
0.99,0.05,modular,3.48595235426526
0.99,0.05,modular,3.408779368216201
0.99,0.05,modular,3.347790999933554
0.99,0.05,modular,3.437774236528197
0.99,0.05,modular,3.56502810993844
0.99,0.05,modular,3.3965716851603367
0.99,0.05,modular,3.46809147230823
0.99,0.05,modular,3.4846622689236617
0.99,0.05,modular,3.462091372376272
0.99,0.05,modular,3.5559532312226922
0.99,0.05,modular,3.517087213396946
0.99,0.05,modular,3.4453082370705292
0.99,0.05,modular,3.420462938446355
0.99,0.05,modular,3.450992448843314
0.99,0.05,modular,3.462460722606145
0.99,0.05,modular,3.6562365560144765
0.99,0.05,modular,3.3922003250828348
0.99,0.05,modular,3.5253825771345606
0.99,0.05,modular,3.529765648189574
0.99,0.05,modular,3.585402956393582
0.99,0.05,modular,3.4886625571254273
0.99,0.05,modular,3.597572489574932
0.99,0.05,modular,3.3034420685019965
0.99,0.05,modular,3.527169755308637
0.99,0.05,modular,3.4859997241188383
0.99,0.05,modular,3.382445919724015
0.99,0.05,modular,3.3499437800957095
0.99,0.05,modular,3.4111010169476357
0.99,0.05,modular,3.5656562633598323
0.99,0.05,modular,3.5727241089790036
0.99,0.05,modular,3.6166673668397267
0.99,0.05,modular,3.5054467019183893
0.99,0.05,modular,3.4622802278607985
0.99,0.05,modular,3.5736025076602242
0.99,0.05,modular,3.5144089152880045
0.99,0.05,modular,3.3249739676034573
0.99,0.05,modular,3.447051160048578
0.99,0.05,modular,3.4529892996382436
0.99,0.05,modular,3.592191926388593
