trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,tool,correct_answer,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
877,0,877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.1797528456664,1681.1797528456664,1681.1797528456664,1681.1797528456664,1681.1797528456664,1681.1797528456664,l,1,1.2600086374441162,1682.4548608323094,1683.488285827334,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
878,0,878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.488285827334,1683.488285827334,1683.488285827334,1683.488285827334,1683.488285827334,1683.488285827334,s,1,0.7034849167102948,1684.2050058710156,1685.2384372047381,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
879,0,879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.2384372047381,1685.2384372047381,1685.2384372047381,1685.2384372047381,1685.2384372047381,1685.2384372047381,l,1,0.5213435364421457,1685.7718139038188,1686.7885900915135,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
880,0,880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.7885900915135,1686.7885900915135,1686.7885900915135,1686.7885900915135,1686.7885900915135,1686.7885900915135,s,1,2.3232753727352247,1689.1221014154144,1690.1555460306117,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
881,0,881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.1555460306117,1690.1555460306117,1690.1555460306117,1690.1555460306117,1690.1555460306117,1690.1555460306117,l,1,3.644395173760131,1693.8141739438288,1694.8476070886245,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
882,0,882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.8476070886245,1694.8476070886245,1694.8476070886245,1694.8476070886245,1694.8476070886245,1694.8476070886245,s,1,1.183438492123969,1696.0393644862343,1697.0561596904881,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
883,0,883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.0561596904881,1697.0561596904881,1697.0561596904881,1697.0561596904881,1697.0561596904881,1697.0561596904881,l,1,2.5829383278032765,1699.6480163964443,1700.673116685939,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
884,0,884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.673116685939,1700.673116685939,1700.673116685939,1700.673116685939,1700.673116685939,1700.673116685939,l,1,0.6139919934794307,1701.298196147778,1702.3149394339416,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
885,0,885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.3149394339416,1702.3149394339416,1702.3149394339416,1702.3149394339416,1702.3149394339416,1702.3149394339416,l,1,1.0762161408783868,1703.4066750983475,1704.4317768970504,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
886,0,886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.4317768970504,1704.4317768970504,1704.4317768970504,1704.4317768970504,1704.4317768970504,1704.4317768970504,l,1,0.5674142114585266,1705.015148313716,1706.0319302366115,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
887,0,887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.0319302366115,1706.0319302366115,1706.0319302366115,1706.0319302366115,1706.0319302366115,1706.0319302366115,l,1,0.5273349458584562,1706.5736262077698,1707.5903734179446,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
888,0,888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.5903734179446,1707.5903734179446,1707.5903734179446,1707.5903734179446,1707.5903734179446,1707.5903734179446,s,1,0.9289054683176801,1708.5321252313443,1709.5488993061008,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
889,0,889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.5488993061008,1709.5488993061008,1709.5488993061008,1709.5488993061008,1709.5488993061008,1709.5488993061008,l,1,0.41839718411210924,1709.9822591015836,1711.0073488262715,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
890,0,890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.0073488262715,1711.0073488262715,1711.0073488262715,1711.0073488262715,1711.0073488262715,1711.0073488262715,l,1,0.5030007500899956,1711.5240471368888,1712.5491616132203,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
891,0,891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.5491616132203,1712.5491616132203,1712.5491616132203,1712.5491616132203,1712.5491616132203,1712.5491616132203,s,1,0.5932235452346504,1713.1575355201494,1714.1909602133092,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
892,0,892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.1909602133092,1714.1909602133092,1714.1909602133092,1714.1909602133092,1714.1909602133092,1714.1909602133092,s,1,0.5834303422598168,1714.7826665983303,1715.8077786598587,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
893,0,893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.8077786598587,1715.8077786598587,1715.8077786598587,1715.8077786598587,1715.8077786598587,1715.8077786598587,l,1,0.5826542873401195,1716.3994808190037,1717.432905813912,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
894,0,894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.432905813912,1717.432905813912,1717.432905813912,1717.432905813912,1717.432905813912,1717.432905813912,s,1,1.0855514381546527,1718.5329924446996,1719.549769537989,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
895,0,895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.549769537989,1719.549769537989,1719.549769537989,1719.549769537989,1719.549769537989,1719.549769537989,s,1,0.6727255539735779,1720.233142162091,1721.266591606778,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
896,0,896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.266591606778,1721.266591606778,1721.266591606778,1721.266591606778,1721.266591606778,1721.266591606778,s,1,0.7559418200980872,1722.0333130088402,1723.0583912632428,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
897,0,897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.0583912632428,1723.0583912632428,1723.0583912632428,1723.0583912632428,1723.0583912632428,1723.0583912632428,s,1,0.5002195095876232,1723.5750986293424,1724.600199220702,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
898,0,898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.600199220702,1724.600199220702,1724.600199220702,1724.600199220702,1724.600199220702,1724.600199220702,l,1,0.5104205110110343,1725.125250006793,1726.1419800115982,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
899,0,899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.1419800115982,1726.1419800115982,1726.1419800115982,1726.1419800115982,1726.1419800115982,1726.1419800115982,l,1,1.0956893533002585,1727.2504408510868,1728.2838516591582,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
900,0,900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.2838516591582,1728.2838516591582,1728.2838516591582,1728.2838516591582,1728.2838516591582,1728.2838516591582,s,1,0.5138075635768473,1728.8088864473393,1729.8256731997244,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
901,0,901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.8256731997244,1729.8256731997244,1729.8256731997244,1729.8256731997244,1729.8256731997244,1729.8256731997244,l,1,0.5080232229083776,1730.342353399261,1731.3674551980803,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
902,0,902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.3674551980803,1731.3674551980803,1731.3674551980803,1731.3674551980803,1731.3674551980803,1731.3674551980803,l,1,0.44627418648451567,1731.8258120504906,1732.8508948326344,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
903,0,903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.8508948326344,1732.8508948326344,1732.8508948326344,1732.8508948326344,1732.8508948326344,1732.8508948326344,s,1,0.5228826666716486,1733.3842866241466,1734.4010525490157,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
904,0,904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.4010525490157,1734.4010525490157,1734.4010525490157,1734.4010525490157,1734.4010525490157,1734.4010525490157,s,1,0.7007411053637043,1735.1178036831552,1736.151216000435,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
905,0,905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.151216000435,1736.151216000435,1736.151216000435,1736.151216000435,1736.151216000435,1736.151216000435,l,1,0.5026092514162883,1736.667931818287,1737.693007054273,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
906,0,906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.693007054273,1737.693007054273,1737.693007054273,1737.693007054273,1737.693007054273,1737.693007054273,l,1,1.1448506645392627,1738.8514285024721,1739.8765293955803,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
907,0,907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.8765293955803,1739.8765293955803,1739.8765293955803,1739.8765293955803,1739.8765293955803,1739.8765293955803,s,1,0.5533785147126764,1740.443235705141,1741.4766661333852,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
908,0,908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.4766661333852,1741.4766661333852,1741.4766661333852,1741.4766661333852,1741.4766661333852,1741.4766661333852,s,1,1.2962915428215638,1742.785119124921,1743.8102043218678,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
909,0,909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.8102043218678,1743.8102043218678,1743.8102043218678,1743.8102043218678,1743.8102043218678,1743.8102043218678,s,1,6.8189181762281805,1750.6441231424687,1751.669210150605,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
910,0,910,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.669210150605,1751.669210150605,1751.669210150605,1751.669210150605,1751.669210150605,1751.669210150605,l,1,0.7199517086846754,1752.402615827159,1753.4360411240486,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
911,0,911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.4360411240486,1753.4360411240486,1753.4360411240486,1753.4360411240486,1753.4360411240486,1753.4360411240486,s,1,0.6971400416223332,1754.144427104853,1755.1612087258836,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
912,0,912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.1612087258836,1755.1612087258836,1755.1612087258836,1755.1612087258836,1755.1612087258836,1755.1612087258836,l,1,6.155125921126455,1761.328409464797,1762.3618184617953,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
913,0,913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.3618184617953,1762.3618184617953,1762.3618184617953,1762.3618184617953,1762.3618184617953,1762.3618184617953,s,1,1.138542011496611,1763.5119224488735,1764.5370203235652,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
914,0,914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.5370203235652,1764.5370203235652,1764.5370203235652,1764.5370203235652,1764.5370203235652,1764.5370203235652,l,1,0.47536220878828317,1765.0287095031235,1766.0621399313677,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
915,0,915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.0621399313677,1766.0621399313677,1766.0621399313677,1766.0621399313677,1766.0621399313677,1766.0621399313677,l,1,0.6942646239185706,1766.7705262141535,1767.8039587553358,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
916,0,916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.8039587553358,1767.8039587553358,1767.8039587553358,1767.8039587553358,1767.8039587553358,1767.8039587553358,s,1,0.5205053004901856,1768.337355376454,1769.370761958533,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
917,0,917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.370761958533,1769.370761958533,1769.370761958533,1769.370761958533,1769.370761958533,1769.370761958533,l,1,0.5377372808288783,1769.9208007461857,1770.9458989227423,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
918,0,918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.9458989227423,1770.9458989227423,1770.9458989227423,1770.9458989227423,1770.9458989227423,1770.9458989227423,l,1,0.5626308035571128,1771.5209465394728,1772.5460359624121,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
919,0,919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5460359624121,1772.5460359624121,1772.5460359624121,1772.5460359624121,1772.5460359624121,1772.5460359624121,s,1,1.6095372996060178,1774.1711558720563,1775.1962818187894,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
920,0,920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.1962818187894,1775.1962818187894,1775.1962818187894,1775.1962818187894,1775.1962818187894,1775.1962818187894,l,1,0.5833304302068427,1775.7879779408686,1776.813069174881,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
921,0,921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.813069174881,1776.813069174881,1776.813069174881,1776.813069174881,1776.813069174881,1776.813069174881,s,1,0.5185870474670082,1777.3464437609073,1778.371543748537,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
922,0,922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.371543748537,1778.371543748537,1778.371543748537,1778.371543748537,1778.371543748537,1778.371543748537,l,1,0.5761289063375443,1778.9632516428828,1779.9967161801178,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
923,0,923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.9967161801178,1779.9967161801178,1779.9967161801178,1779.9967161801178,1779.9967161801178,1779.9967161801178,l,1,0.5189939404372126,1780.530055147945,1781.5551660021301,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
924,0,924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.5551660021301,1781.5551660021301,1781.5551660021301,1781.5551660021301,1781.5551660021301,1781.5551660021301,l,1,0.44057376007549465,1782.0051936213858,1783.0386306903092,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
925,0,925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.0386306903092,1783.0386306903092,1783.0386306903092,1783.0386306903092,1783.0386306903092,1783.0386306903092,s,1,0.47713829088024795,1783.5303168513346,1784.5554174426943,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
926,0,926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.5554174426943,1784.5554174426943,1784.5554174426943,1784.5554174426943,1784.5554174426943,1784.5554174426943,l,1,0.5523860338144004,1785.12212345039,1786.1555671599926,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
927,0,927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.1555671599926,1786.1555671599926,1786.1555671599926,1786.1555671599926,1786.1555671599926,1786.1555671599926,l,1,1.2003188178641722,1787.3723270478658,1788.389075163519,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
928,0,928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.389075163519,1788.389075163519,1788.389075163519,1788.389075163519,1788.389075163519,1788.389075163519,s,1,1.4618212432833388,1789.8642018648097,1790.8976335005136,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
929,0,929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.8976335005136,1790.8976335005136,1790.8976335005136,1790.8976335005136,1790.8976335005136,1790.8976335005136,s,1,2.7053572887089103,1793.6145295223687,1794.6312942398945,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
930,0,930,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.6312942398945,1794.6312942398945,1794.6312942398945,1794.6312942398945,1794.6312942398945,1794.6312942398945,s,1,1.291774969897233,1795.9314113573637,1796.9648294098442,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
931,0,931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.9648294098442,1796.9648294098442,1796.9648294098442,1796.9648294098442,1796.9648294098442,1796.9648294098442,s,1,1.518257427844219,1798.4982643658295,1799.52338608657,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
932,0,932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.52338608657,1799.52338608657,1799.52338608657,1799.52338608657,1799.52338608657,1799.52338608657,l,1,1.2877326022135094,1800.8234902246622,1801.840256149415,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
933,0,933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.840256149415,1801.840256149415,1801.840256149415,1801.840256149415,1801.840256149415,1801.840256149415,s,1,0.5389117770828307,1802.3902970500058,1803.423727176385,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
934,0,934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.423727176385,1803.423727176385,1803.423727176385,1803.423727176385,1803.423727176385,1803.423727176385,l,1,0.6034405448008329,1804.040433335118,1805.0738688947167,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
935,0,935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.0738688947167,1805.0738688947167,1805.0738688947167,1805.0738688947167,1805.0738688947167,1805.0738688947167,s,1,0.5443278612801805,1805.632240235922,1806.665680927108,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
936,0,936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.665680927108,1806.665680927108,1806.665680927108,1806.665680927108,1806.665680927108,1806.665680927108,l,1,0.6005587882827967,1807.2823846709216,1808.2991635752842,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
937,0,937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.2991635752842,1808.2991635752842,1808.2991635752842,1808.2991635752842,1808.2991635752842,1808.2991635752842,s,1,0.9991422089515254,1809.3075598190771,1810.3326564863091,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
938,0,938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.3326564863091,1810.3326564863091,1810.3326564863091,1810.3326564863091,1810.3326564863091,1810.3326564863091,s,1,0.5256642091553658,1810.8743648333475,1811.8994397674687,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
939,0,939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.8994397674687,1811.8994397674687,1811.8994397674687,1811.8994397674687,1811.8994397674687,1811.8994397674687,l,1,0.6069371685152873,1812.516192712821,1813.532939319266,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
940,0,940,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.532939319266,1813.532939319266,1813.532939319266,1813.532939319266,1813.532939319266,1813.532939319266,l,1,0.6694504877086729,1814.2163200932555,1815.2414200808853,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
941,0,941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.2414200808853,1815.2414200808853,1815.2414200808853,1815.2414200808853,1815.2414200808853,1815.2414200808853,l,1,0.6650148103944957,1815.9165072399192,1816.933249318623,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
942,0,942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.933249318623,1816.933249318623,1816.933249318623,1816.933249318623,1816.933249318623,1816.933249318623,l,1,0.6212466426659375,1817.566607906716,1818.6000467867125,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
943,0,943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.6000467867125,1818.6000467867125,1818.6000467867125,1818.6000467867125,1818.6000467867125,1818.6000467867125,s,1,0.6184382357168943,1819.23342348577,1820.2585228696698,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
944,0,944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.2585228696698,1820.2585228696698,1820.2585228696698,1820.2585228696698,1820.2585228696698,1820.2585228696698,s,1,0.838998407823965,1821.1086108587915,1822.133648665389,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
945,0,945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.133648665389,1822.133648665389,1822.133648665389,1822.133648665389,1822.133648665389,1822.133648665389,s,1,0.907924518105574,1823.0504212309606,1824.0838673553662,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
